name,url,uploads,subsribers,views,country,channeltype,facebooklink,twitterlink
MjrmGames,https://socialblade.com/youtube/c/mjrmgames\\\\,291.0,5440125.0,559880455.0,SA,people,https://youtube.com/channel/UCesOgVkywcnbAtyNf-XZ4AA,https://twitter.com/mjrmgemz
Taciele Alcolea,https://socialblade.com/youtube/c/tacielealcoleaa,1207.0,5434373.0,608314979.0,BR,entertainment,https://youtube.com/channel/UCy9xDEfMD8jrXU3NatFLLtw,https://twitter.com/#!/tacielealcolea
FutParódias,"https://socialblade.com/youtube/c/futparodias,",210.0,5477973.0,1284351640.0,BR,sports,https://youtube.com/channel/UCGFNp4Pialo9wjT9Bo8wECA,https://twitter.com/futparodias
Vikkstar123,https://socialblade.com/youtube/c/vikkstar-123,4461.0,5414371.0,1475874664.0,GB,games,https://youtube.com/channel/UCvwgF_0NOZe2vN4Q3g1bY-A,https://twitter.com/vikkstar123
Sungha Jung,https://socialblade.com/youtube/c/jwcfre,1090.0,5393646.0,1580834021.0,KR,music,https://youtube.com/channel/UCjWRi2qaGtKjQyoQLc4OGkw,https://twitter.com/jungsungha
SciShow,https://socialblade.com/youtube/c/sci-show,1786.0,5402353.0,941773746.0,US,education,https://youtube.com/channel/UCZYTClx2T1of7BRZ86-8fow,https://twitter.com/scishow
BBC Radio 1,https://socialblade.com/youtube/c/bbcr1,3834.0,5388081.0,1970293249.0,GB,music,https://youtube.com/channel/UC-FQUIVQ-bZiefzBiQAa8Fw,https://twitter.com/bbcr1
El Reino a Jugar,https://socialblade.com/youtube/c/elreinoajugar,275.0,5451912.0,2505452368.0,AR,education,https://youtube.com/channel/UCsm77kEHBDEPgD4Ir3jSRYg,https://twitter.com/reino_infantil
Lucas Lucco,https://socialblade.com/youtube/c/lucaslucco,88.0,5388660.0,1391483604.0,BR,music,https://youtube.com/channel/UCBy6yIwHdhEEYG_nwHD-tiQ,https://twitter.com/lucaslucco
Screen Rant,https://socialblade.com/youtube/s/?q=UC2iUwfYi_1FCGGqhOUNx-iA,2015.0,5366183.0,2002095764.0,US,entertainment,https://youtube.com/channel/UC2iUwfYi_1FCGGqhOUNx-iA,https://twitter.com/screenrant
JP Plays,https://socialblade.com/youtube/c/jpplays,2005.0,5404045.0,1483298214.0,BR,games,https://youtube.com/channel/UCYSrT9w_V_5wpEahYXTeXUw,https://twitter.com/jpaulo479
É tipo isso,https://socialblade.com/youtube/c/ canaletipoisso,169.0,5396035.0,318422066.0,BR,entertainment,https://youtube.com/channel/UCrpkeAWEbFXYoIWEgNx7yzw,https://twitter.com/caiopericinoto
DJKhaledVEVO,https://socialblade.com/youtube/user/djkhaledvevo,42.0,5341814.0,2916739640.0,US,music,https://youtube.com/channel/UCrFB54bqp8sda4udJyNswlA,https://twitter.com/djkhaled
CNN,https://socialblade.com/youtube/user/cnn,143418.0,5391605.0,3956637548.0,US,news,https://youtube.com/channel/UCupvZG-5ko_eiXAupbDfxWw,https://twitter.com/cnnbrk
متع عقلك,https://socialblade.com/youtube/c/mata33a2lak,1229.0,5424185.0,985549150.0,SA,entertainment,https://youtube.com/channel/UC5ls68cohdcyGx10e1TV9XA,https://twitter.com/mata3_3a2lak
sTaXx,https://socialblade.com/youtube/c/staxx.,3125.0,5310938.0,1043575013.0,ES,games,https://youtube.com/channel/UCcfUAgCv_13Y7FyMCQ4rPYw,https://twitter.com/bystaxx
The Late Show with Stephen Colbert,https://socialblade.com/youtube/c/colbertlateshow,4607.0,5333482.0,3917443595.0,,entertainment,https://youtube.com/channel/UCMtFAi84ehTSYSE9XoHefig,https://twitter.com/colbertlateshow
PointlessBlog,https://socialblade.com/youtube/c/alfies20allsorts,258.0,5294453.0,495466927.0,GB,entertainment,https://youtube.com/channel/UCF5UrKfIq5ap9skGOgm4W7w,https://twitter.com/#!/pointlessblog
Muca Muriçoca,https://socialblade.com/youtube/user/mucamuricoca,610.0,5309663.0,554943972.0,BR,comedy,https://youtube.com/channel/UCda7Fl9Q4wmqDqASRDqrVbA,https://twitter.com/mucamuricoca
SonyMusicSouthVEVO,https://socialblade.com/youtube/user/sonymusicsouthvevo,3558.0,5328739.0,3960301734.0,US,music,https://youtube.com/channel/UCTNtRdBAiZtHP9w7JinzfUg,https://twitter.com/sonymusicsouth
malena010102,"https://socialblade.com/youtube/c/malena010102,",3058.0,5302567.0,748035977.0,BR,games,https://youtube.com/channel/UCAA4eBBT2lt4C3YcXMdNOFA,https://twitter.com/loiranoob
AlexXxStrecci,https://socialblade.com/youtube/user/alexxxstrecci,441.0,5259349.0,606474036.0,MX,entertainment,https://youtube.com/channel/UCkqnyO9IhmZaa_pdQ1lwmaw,https://twitter.com/alexxxstrecci
DEL Records,https://socialblade.com/youtube/c/delrecordsoficial,1883.0,5283716.0,3922644093.0,US,music,https://youtube.com/channel/UChYwYTzrhfxPfJPFWRlYwUg,https://twitter.com/delrecords
SriBalajiMovies,https://socialblade.com/youtube/s/?q=UCoy3dQzEdq1y2zMnT4pdj3Q,18330.0,5309653.0,3733995495.0,IN,entertainment,https://youtube.com/channel/UCoy3dQzEdq1y2zMnT4pdj3Q,https://twitter.com/sribalajivideos
BritneySpearsVEVO,https://socialblade.com/youtube/user/britneyspearsvevo,99.0,5215782.0,4548753019.0,US,music,https://youtube.com/channel/UCZijND2e2tPp2AQL8Go2YSg,https://twitter.com/britneyspears
devinsupertramp,https://socialblade.com/youtube/c/devinsupertrampp,301.0,5221116.0,1163879126.0,US,entertainment,https://youtube.com/channel/UCwgURKfUA7e0Z7_qE3TvBFQ,https://twitter.com/devinsupertramp
Dima Kids TV,https://socialblade.com/youtube/channel/UCb1WBEEfA4e6FOLOKAH5j8w,195.0,5245834.0,1274716663.0,US,film,https://youtube.com/channel/UCb1WBEEfA4e6FOLOKAH5j8w,https://twitter.com/dimakidstv
Boca Rosa,https://socialblade.com/youtube/c/bocarosatv,594.0,5216186.0,363879500.0,BR,people,https://youtube.com/channel/UCgSvw7asvNq7wJWKMSW28Eg,https://twitter.com/bocarosablog
SteveKardynal,https://socialblade.com/youtube/user/stevekardynal,40.0,5211117.0,529606164.0,US,comedy,https://youtube.com/channel/UCGwruZaVBlp2AwbdUdNaLPQ,https://twitter.com/stevekardynal
Cat Music,https://socialblade.com/youtube/c/catmusic,1836.0,5234832.0,5192169778.0,RO,music,https://youtube.com/channel/UCCTR5nIFvWBW9MeGEGPNG4g,https://twitter.com/catmusicromania
7 Minutoz,https://socialblade.com/youtube/c/7minutoz,339.0,5247713.0,872191844.0,BR,music,https://youtube.com/channel/UCe6pKugTDyOPT1Md2DTybbQ,https://twitter.com/rodtube
Pyong Lee,https://socialblade.com/youtube/s/?q=UCy-pRSIMMBsp-AZlV4go3vw,436.0,5209465.0,268609703.0,BR,entertainment,https://youtube.com/channel/UCy-pRSIMMBsp-AZlV4go3vw,https://twitter.com/pyongleetv
5 Alguma Coisa,https://socialblade.com/youtube/user/5algumacoisa,355.0,5209890.0,1134135743.0,BR,comedy,https://youtube.com/channel/UCLAumKr0O_z6r6RPiummR1g,https://twitter.com/5algumacoisa
Fischer's-フィッシャーズ-,https://socialblade.com/youtube/s/?q=UCibEhpu5HP45-w7Bq1ZIulw,1688.0,5219738.0,5922034338.0,JP,entertainment,https://youtube.com/channel/UCibEhpu5HP45-w7Bq1ZIulw,https://twitter.com/fischershome
RackaRacka,https://socialblade.com/youtube/c/rackaracka,137.0,5205250.0,792653368.0,AU,entertainment,https://youtube.com/channel/UCz_cDc_2arKIb6SlJoqFT0w,https://twitter.com/rackareal
Hannah Stocking,https://socialblade.com/youtube/c/hannahstocking,86.0,5226412.0,873658187.0,US,comedy,https://youtube.com/channel/UCkS8bfIrm38QCSQeOqRxR4A,https://twitter.com/hannahstocking
DisneyChannelLAVEVO,https://socialblade.com/youtube/c/disneychannellavevo,172.0,5206836.0,2578702859.0,,music,https://youtube.com/channel/UCMi84RSf_QtHG9E_cJ5bMSw,https://twitter.com/disneychannella
ElChurches,https://socialblade.com/youtube/s/?q=UC3MkSLMRz4KzhsjPUtBtPdg,1673.0,5235003.0,1313994783.0,ES,games,https://youtube.com/channel/UC3MkSLMRz4KzhsjPUtBtPdg,https://twitter.com/elchurchesyt
skgames,https://socialblade.com/youtube/s/?q=UCRhV-oIE9SLxRdop9C1hBbw,7.0,5172396.0,217417998.0,TR,games,https://youtube.com/channel/UCRhV-oIE9SLxRdop9C1hBbw,https://twitter.com/trafficracer
Mini Ladd,https://socialblade.com/youtube/s/?q=UCQCnMFr8uHBaMTaNBhych_A,1251.0,5153907.0,1179259779.0,US,games,https://youtube.com/channel/UCQCnMFr8uHBaMTaNBhych_A,https://twitter.com/miniladdd
Official Pink Panther,https://socialblade.com/youtube/user/pinkpanther,430.0,5222764.0,2740969424.0,US,film,https://youtube.com/channel/UCFeUyPY6W8qX8w2o6oSiRmw,https://twitter.com/thepinkpanther
SirKazzio,https://socialblade.com/youtube/user/sirkazzio,4099.0,5130260.0,964940161.0,PT,games,https://youtube.com/channel/UCaMYfhdKrlqqEpkynPvgVQw,https://twitter.com/sirkazzio
MoonKase,https://socialblade.com/youtube/user/moonkase,2796.0,5152809.0,1482036861.0,BR,games,https://youtube.com/channel/UCB6p9lMfq6rczdFStOJ1eNA,https://twitter.com/moonkase
patty dragona,https://socialblade.com/youtube/c/patty-dragona,1081.0,5129925.0,588953614.0,ES,games,https://youtube.com/channel/UCc6ijhSlqKeUiyTmb996Rtg,https://twitter.com/patty_dragona
FaZe Adapt,https://socialblade.com/youtube/c/adapt\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,1420.0,5106158.0,1038188034.0,US,people,https://youtube.com/channel/UCi87kxosIT3wrnEA-mv4jWA,https://twitter.com/fazeadapt
De'arra &amp; Ken 4 Life,https://socialblade.com/youtube/c/dk4l,223.0,5119439.0,646205710.0,US,entertainment,https://youtube.com/channel/UCX2y61A3llrNxXBHg2EtGQw,https://twitter.com/rollplanes__
Lui Calibre,https://socialblade.com/youtube/user/yourheroes,448.0,5105534.0,562653351.0,US,games,https://youtube.com/channel/UCcWl6q7rcJ9WoF_Kwmxg23A,https://twitter.com/luicalibre
Pabllo Vittar,https://socialblade.com/youtube/c/pabllovittaroficial,65.0,5127271.0,892845031.0,BR,music,https://youtube.com/channel/UCugD1HAP3INAiXo70S_sAFQ,https://twitter.com/pabllovittar
Joe Weller,https://socialblade.com/youtube/c/joeweller,316.0,5104942.0,985137837.0,GB,entertainment,https://youtube.com/channel/UCLk9wddjT0F-HILLRFXodtg,https://twitter.com/joe_weller_
Raditya Dika,https://socialblade.com/youtube/c/radityadika,782.0,5158818.0,654411690.0,ID,entertainment,https://youtube.com/channel/UC0rzsIrAxF4kCsALP6J2EsA,https://twitter.com/radityadika
NexxuzHD,https://socialblade.com/youtube/c/nexxuz.hd,706.0,5110781.0,1114544189.0,ES,entertainment,https://youtube.com/channel/UCWSuUgXtU4wgg_L7mE0_0lQ,https://twitter.com/nexxuzhd
Creepypastas Everywhere,https://socialblade.com/youtube/c/creepypastaseverywhere,397.0,5121195.0,689573103.0,MX,entertainment,https://youtube.com/channel/UCkDF5-NG0jlPwt0PTzgBM2A,https://twitter.com/creepypastas_ev
Mr. Tops,"https://socialblade.com/youtube/c/mr,tops",279.0,5083620.0,555331113.0,US,entertainment,https://youtube.com/channel/UCGTxCNqN5xQx8UnJ4y8cT0w,https://twitter.com/mrtops7
MBC مصر,https://socialblade.com/youtube/user/mbcmasr,9771.0,5109639.0,3140482515.0,EG,entertainment,https://youtube.com/channel/UCnFKsbAof9fRv614I4wJX_w,https://twitter.com/mbcmasr
Coby Persin,https://socialblade.com/youtube/c/cobypersinshow,84.0,5110624.0,886389299.0,US,comedy,https://youtube.com/channel/UC-DUrA-h7-s_C57ECJ1BFPA,https://twitter.com/coby_persin
Julien Bam,https://socialblade.com/youtube/c/julien,234.0,5064592.0,1052241730.0,DE,entertainment,https://youtube.com/channel/UCTXeJ33DzXI2veQpKfrvaYw,https://twitter.com/julien_bam
Rainbow Learning,https://socialblade.com/youtube/c/rainbowlearning1,926.0,5063448.0,2095082699.0,NZ,entertainment,https://youtube.com/channel/UCez6_KPGd1bmixWTDBgHm3Q,https://twitter.com/rainbowlearn22
SHAYTARDS,https://socialblade.com/youtube/user/shaytards,2706.0,5051565.0,2803087049.0,US,entertainment,https://youtube.com/channel/UCJZ7f6NQzGKZnFXzFW9y9UQ,https://twitter.com/shaycarl
TheOfficialLoganPaul,https://socialblade.com/youtube/c/theofficialloganpaum,41.0,5054546.0,491770225.0,US,comedy,https://youtube.com/channel/UCbwMZHCMpBiOWfYLBOH-9Qw,https://twitter.com/loganpaul
JuStYosS,https://socialblade.com/youtube/s/?q=UCjpH3c5GZ-MaVtLSSLozW5A,562.0,5061661.0,552714789.0,MX,people,https://youtube.com/channel/UCjpH3c5GZ-MaVtLSSLozW5A,https://twitter.com/yosstop
ABS-CBN News,https://socialblade.com/youtube/c/abscbnnews,88950.0,5087653.0,3708641940.0,PH,news,https://youtube.com/channel/UCE2606prvXQc_noEqKxVJXA,https://twitter.com/abscbnnews
TheShooterCoC,https://socialblade.com/youtube/c/theshootercoc,191.0,5062461.0,374335712.0,ES,games,https://youtube.com/channel/UCtdyg85rwF9bPlz3ON6izFw,https://twitter.com/theshootercoc
Oyuncak Avı,https://socialblade.com/youtube/c/oyuncakavitv,473.0,5166835.0,1772623451.0,TR,film,https://youtube.com/channel/UCjS0hMS5sneIgsb3PjBc0Bw,https://twitter.com/?lang=tr
DuDuPopTOY,https://socialblade.com/youtube/c/dudupoptoy ,774.0,5097950.0,2633328186.0,US,education,https://youtube.com/channel/UCByBXiL8TC7atFvIuNC95Hg,https://twitter.com/dudupoptoy
wifistudy,https://socialblade.com/youtube/c/wifistudy,7296.0,5125390.0,441700578.0,IN,education,https://youtube.com/channel/UCuWuAvEnKWez5BUr29VpwqA,https://twitter.com/wifistudy
LilWayneVEVO,https://socialblade.com/youtube/user/lilwaynevevo,38.0,5004895.0,2417877577.0,US,music,https://youtube.com/channel/UCEOhcOACopL42xyOBIv1ekg,https://twitter.com/liltunechi
Tati,https://socialblade.com/youtube/c/tati\\\\\\\\\\\\\\\\,1480.0,5032404.0,1022010801.0,US,howto,https://youtube.com/channel/UC4qk9TtGhBKCkoWz5qGJcGg,https://twitter.com/glamlifeguru
Sanam,"https://socialblade.com/youtube/c/sanam,",103.0,5043488.0,921261169.0,IN,music,https://youtube.com/channel/UCnrG75VRwdlp2wtwfpOCBRQ,https://twitter.com/sanam_official
Veritasium,https://socialblade.com/youtube/c/veritasium\\\\\\\\\\\\\\\\,253.0,5004323.0,463443600.0,US,education,https://youtube.com/channel/UCHnyfMqiRRG1u-2MsSQLbXA,https://twitter.com/veritasium
HZHtube Kids Fun,https://socialblade.com/youtube/c/hzhtubekidsfun,309.0,4987369.0,1071275571.0,CA,entertainment,https://youtube.com/channel/UCAgx4HcQIYn9lM0rhtIuH9w,https://twitter.com/hzhtube
Zedd,https://socialblade.com/youtube/user/zeddvideos,91.0,4983631.0,111857717.0,DE,music,https://youtube.com/channel/UCPNokRZ9hacjIQ3IQL6HNUQ,https://twitter.com/zedd
DM Pranks,https://socialblade.com/youtube/s/?q=UCwrfRCqA9wvqp9zCvzLl6Sw,73.0,4976925.0,854900331.0,US,entertainment,https://youtube.com/channel/UCwrfRCqA9wvqp9zCvzLl6Sw,https://twitter.com/dmpranks
Inside Edition,https://socialblade.com/youtube/c/insideedition,15473.0,5017648.0,6081861395.0,US,news,https://youtube.com/channel/UC9k-yiEpRHMNVOnOi_aQK8w,https://twitter.com/insideedition
Yuka Kinoshita木下ゆうか,https://socialblade.com/youtube/c/%e6%9c%a8%e4%b8%8b%e3%82%86%e3%81%86%e3%81%8b,1536.0,4977501.0,1696672365.0,JP,entertainment,https://youtube.com/channel/UCFTVNLC7ysej-sD5lkLqNGA,https://twitter.com/mochiko0204
Prettyboyfredo,https://socialblade.com/youtube/c/prettyboyfredo\,414.0,4982107.0,599294459.0,US,people,https://youtube.com/channel/UCGDumBSWK7q6Rpdwz8osbYA,https://twitter.com/prettyboyfredo
LIL UZI VERT,https://socialblade.com/youtube/s/?q=UCqwxMqUcL-XC3D9-fTP93Mg,75.0,4992744.0,1288066629.0,US,people,https://youtube.com/channel/UCqwxMqUcL-XC3D9-fTP93Mg,https://twitter.com/liluzivert
eltrece,https://socialblade.com/youtube/c/eltrece},82990.0,5003484.0,4796057993.0,AR,entertainment,https://youtube.com/channel/UC0DM_mHV2u6dj8ig51GkQwg,https://twitter.com/eltreceoficial
Mother Goose Club,https://socialblade.com/youtube/user/mothergooseclub,725.0,4952198.0,6104842937.0,US,education,https://youtube.com/channel/UCJkWoS4RsldA1coEIot5yDA,https://twitter.com/mothergooseclub
Zara Larsson,https://socialblade.com/youtube/s/?q=UCjNRJBlxvvS0UXAT2Ack-QQ,39.0,4956370.0,82200579.0,SE,music,https://youtube.com/channel/UCjNRJBlxvvS0UXAT2Ack-QQ,https://twitter.com/zaralarsson
ARY Digital,https://socialblade.com/youtube/channel/UC4JCksJF76g_MdzPVBJoC3Q,15966.0,5042037.0,2502831404.0,PK,entertainment,https://youtube.com/channel/UC4JCksJF76g_MdzPVBJoC3Q,https://twitter.com/arydigitalasia
Health Time,https://socialblade.com/youtube/c/healthtime,944.0,5089092.0,336713087.0,IN,people,https://youtube.com/channel/UCPMqs8vxEwbie26nFA3ykAw,https://twitter.com/healthtime80
Manny Mua,https://socialblade.com/youtube/c/mannymua733?pbjreload=10,361.0,4920483.0,425759113.0,US,howto,https://youtube.com/channel/UCbO9bltbkYwa56nZFQx6XJg,https://twitter.com/mannymua733
MessYourself,https://socialblade.com/youtube/s/?q=UCrSgaO6xOY8YV1EoCbD51HA,773.0,4965554.0,1403747403.0,GB,games,https://youtube.com/channel/UCrSgaO6xOY8YV1EoCbD51HA,https://twitter.com/messyourself
Kontor.TV,https://socialblade.com/youtube/c/kontorrecords,1910.0,4922768.0,4665011489.0,DE,music,https://youtube.com/channel/UCb3tJ5NKw7mDxyaQ73mwbRg,https://twitter.com/#!/kontorrecords
byViruZz,https://socialblade.com/youtube/c/byviruzz},147.0,4916033.0,323620971.0,ES,entertainment,https://youtube.com/channel/UCvGiJYBPgVP7W1ypE3DKOqA,https://twitter.com/byviruzz
L'Algerino,https://socialblade.com/youtube/s/?q=UCp8Lmjx1i93YVokA4fNAs1g,99.0,4940800.0,1463791041.0,FR,music,https://youtube.com/channel/UCp8Lmjx1i93YVokA4fNAs1g,https://twitter.com/#!/algerino_off
Nintendo,"https://socialblade.com/youtube/c/nintendo,",3189.0,4927143.0,1534292145.0,US,games,https://youtube.com/channel/UCGIY_O-8vW4rfX98KlMkvRg,https://twitter.com/nintendoamerica
Jaiden Animations,https://socialblade.com/youtube/c/jaidenanimations,79.0,4931135.0,589474693.0,US,film,https://youtube.com/channel/UCGwu0nbY2wSkW8N-cghnLpA,https://twitter.com/jaidenanimation
Masha e o Urso,https://socialblade.com/youtube/c/mashaurso,246.0,4959583.0,1627539701.0,,film,https://youtube.com/channel/UCJKBSfD5JSUxGhriFeoPCCg,https://twitter.com/mashaandthebear
Maiara e Maraisa,https://socialblade.com/youtube/s/?q=UCULzCZWkkOb9dW8rr6dguQQ,77.0,4886870.0,3101219100.0,BR,music,https://youtube.com/channel/UCULzCZWkkOb9dW8rr6dguQQ,https://twitter.com/maiaraemaraisa
Anny May,https://socialblade.com/youtube/c/easylifetvofficial,366.0,4902724.0,685524316.0,RU,entertainment,https://youtube.com/channel/UCxz6gPUpL6l5WSTUObsH9MA,https://twitter.com/anny_mayyy
DreamWorksTV,https://socialblade.com/youtube/c/dreamworkstv,3809.0,4903440.0,3461688515.0,US,film,https://youtube.com/channel/UCY26xU0-avwTJ6F6TzUZVEw,https://twitter.com/dreamworkstv
Nickelodeon,https://socialblade.com/youtube/c/nick_leo,3099.0,4907280.0,2949028431.0,US,entertainment,https://youtube.com/channel/UC5M_h2S8Ldoc9M6f7B-_m6A,https://twitter.com/nickelodeontv
nomegusta,https://socialblade.com/youtube/c/nomegusta~~~~~~,170.0,4870525.0,214818067.0,BR,film,https://youtube.com/channel/UCjN8PEcGmXzaS8ALAPA6RpQ,https://twitter.com/gustastockler
Hueva,https://socialblade.com/youtube/c/huevagameplayssecretos,1123.0,4919863.0,973499338.0,MX,games,https://youtube.com/channel/UCe7VVljK2G15Bdxfr-xQoMw,https://twitter.com/huevanator
ABC News,https://socialblade.com/youtube/s/?q=UCBi2mrWuNuyYy4gbM6fU18Q,44736.0,4881529.0,4601531701.0,US,news,https://youtube.com/channel/UCBi2mrWuNuyYy4gbM6fU18Q,https://twitter.com/abc2020
"せんももあいしーCh Sen, Momo, Ai &amp; Shii",https://socialblade.com/youtube/s/?q=UCCKJzBnveLS7oLpS8Q4m2eg,2569.0,4949927.0,4219311219.0,JP,people,https://youtube.com/channel/UCCKJzBnveLS7oLpS8Q4m2eg,https://twitter.com/oyabakatousan
Cronosplays,https://socialblade.com/youtube/c/cronosp´lays,2499.0,4860496.0,684650618.0,BR,games,https://youtube.com/channel/UCn60JhgE6OijFx-UTVOGSQg,https://twitter.com/cronosplays
QPark,https://socialblade.com/youtube/c/q-park,257.0,4864611.0,409877169.0,US,entertainment,https://youtube.com/channel/UCEq2mmBydypRUvTlTgm_ghA,https://twitter.com/qpark
Ownage Pranks,https://socialblade.com/youtube/s/?q=UCxOGHW-aqciBe5Wjq8ltzOg,465.0,4846168.0,942516738.0,US,comedy,https://youtube.com/channel/UCxOGHW-aqciBe5Wjq8ltzOg,https://twitter.com/ownagepranks
jesseyjoyoficial,https://socialblade.com/youtube/user/jesseyjoyoficial,178.0,4873356.0,2712865794.0,MX,music,https://youtube.com/channel/UC6awBq3lKY35T__puHY2OYQ,https://twitter.com/jesseyjoy
AWESMR kids,https://socialblade.com/youtube/user/awesomedisneytoys,1921.0,4835393.0,3462581545.0,US,entertainment,https://youtube.com/channel/UClkUrNgGC4BD6pWURJbM9MQ,https://twitter.com/awesmrkids
MrPoladoful,https://socialblade.com/youtube/user/mrpoladoful,347.0,4819641.0,437507606.0,BR,games,https://youtube.com/channel/UC5gFyQ1LCdZ6xeeHz73ujQQ,https://twitter.com/mrpoladoful
Baby Nursery Rhymes,https://socialblade.com/youtube/s/?q=UChRZS2yZ2TDEO13e3g4zHTQ,339.0,4803366.0,189252701.0,US,film,https://youtube.com/channel/UChRZS2yZ2TDEO13e3g4zHTQ,https://twitter.com/megagummibear
Mnet Official,https://socialblade.com/youtube/user/playmnet,11302.0,4841915.0,3443559309.0,KR,entertainment,https://youtube.com/channel/UCepUWUpH45hRTi-QePdq1Bg,https://twitter.com/mnetkr
Household Hacker,https://socialblade.com/youtube/c/householdhackertv,479.0,4794534.0,807411248.0,US,howto,https://youtube.com/channel/UCI4I6ldZ0jWe7vXpUVeVcpg,https://twitter.com/householdhacker
Lance Stewart,https://socialblade.com/youtube/c/lancestewartvlogs,889.0,4935008.0,1221155647.0,US,entertainment,https://youtube.com/channel/UC6-NBhOCP8DJqnpZE4TNE-A,https://twitter.com/lance210
MBC THE VOICE KIDS,https://socialblade.com/youtube/c/mbcthevoicekids,301.0,4788496.0,3043037177.0,,entertainment,https://youtube.com/channel/UC8Q1gJfcRy5HKweJJb35gyQ,https://twitter.com/mbcthevoicekids
Meredith Foster,https://socialblade.com/youtube/c/meredithfoster,398.0,4751695.0,399201751.0,US,howto,https://youtube.com/channel/UC2LOY_zd1ZAc1kZPyzoqhMQ,https://twitter.com/meredithfoster
VIRAL,https://socialblade.com/youtube/c/los-incogibles,603.0,4741453.0,1094601400.0,AR,entertainment,https://youtube.com/channel/UCMx33fISkv8CqxfMIFuj9OA,https://twitter.com/dosbrosuy
GloZell Green,https://socialblade.com/youtube/user/glozell1,2298.0,4728389.0,841333304.0,US,comedy,https://youtube.com/channel/UC7FhOuPmxz8spz_xvJf_xow,https://twitter.com/glozell
GMM25Thailand,https://socialblade.com/youtube/c/gmm25thailand ,15076.0,4750998.0,3506024186.0,TH,entertainment,https://youtube.com/channel/UCTP5z0kFg6-nPcZ79gTC67Q,https://twitter.com/gmm25thailand
FutureVEVO,https://socialblade.com/youtube/user/futurevevo,147.0,4718011.0,2873678654.0,US,music,https://youtube.com/channel/UCFNosi99Sp0_eLilBiXmmXA,https://twitter.com/1future
Amixem,https://socialblade.com/youtube/c/amixem,458.0,4739497.0,902970181.0,FR,games,https://youtube.com/channel/UCgvqvBoSHB1ctlyyhoHrGwQ,https://twitter.com/@_amixem
Christian Figueiredo,https://socialblade.com/youtube/c/christianfigueiredo,670.0,4715007.0,448193571.0,BR,entertainment,https://youtube.com/channel/UC1UHfW5LkMIlz6FHnEHbXlQ,https://twitter.com/#!/christian_fig
FaZe Banks,https://socialblade.com/youtube/c/bankshasbank,163.0,4716980.0,314751515.0,US,entertainment,https://youtube.com/channel/UCfhmwml--SRANrIVWxEM-SQ,https://twitter.com/banks
Maisa Silva,https://socialblade.com/youtube/c/maisa,159.0,4716396.0,198016517.0,BR,entertainment,https://youtube.com/channel/UCamIJYAJJGmfpT8N1-q6eug,https://twitter.com/maisasilva
Passenger,https://socialblade.com/youtube/s/?q=UCFHtCB_FWXQ8GpjgfYcD8-g,213.0,4733206.0,2648723549.0,GB,music,https://youtube.com/channel/UCFHtCB_FWXQ8GpjgfYcD8-g,https://twitter.com/passengermusic
Cifra Club,https://socialblade.com/youtube/s/?q=UCpypU2XLYmOsf36xgcgrW3w,3907.0,4718872.0,1084491634.0,BR,music,https://youtube.com/channel/UCpypU2XLYmOsf36xgcgrW3w,https://twitter.com/cifraclub
50CentVEVO,https://socialblade.com/youtube/user/50centvevo,63.0,4700430.0,3607367156.0,US,music,https://youtube.com/channel/UC0sL86jDLgs2fGRD-XBnPQA,https://twitter.com/50cent
Dave and Ava - Nursery Rhymes and…,https://socialblade.com/youtube/c/daveandava,389.0,4733829.0,2862249042.0,US,education,https://youtube.com/channel/UC6zhI71atP7YLoZyIyCIGNw,https://twitter.com/daveandava
Experimentar En Casa,https://socialblade.com/youtube/c/experimentarencasa,142.0,4692563.0,591133291.0,ES,tech,https://youtube.com/channel/UCwuqQHp6LYTDIxlyaDkg6Mw,https://twitter.com/experimencasa
Gorillaz,https://socialblade.com/youtube/s/?q=UCfIXdjDQH9Fau7y99_Orpjw,170.0,4700879.0,1682756184.0,GB,music,https://youtube.com/channel/UCfIXdjDQH9Fau7y99_Orpjw,https://twitter.com/gorillaz
Ch7HD,https://socialblade.com/youtube/s/?q=UCXUVnTEsLZBim_WlWxBvEwA,13848.0,4735092.0,2386711092.0,TH,entertainment,https://youtube.com/channel/UCXUVnTEsLZBim_WlWxBvEwA,https://twitter.com/bbtvchannel7
Thairath,https://socialblade.com/youtube/user/thairathonline,99955.0,4709578.0,2855106267.0,TH,news,https://youtube.com/channel/UCrFDdD-EE05N7gjwZho2wqw,https://twitter.com/thairath_news
Natoo,https://socialblade.com/youtube/c/filleludique,82.0,4651220.0,624241841.0,FR,comedy,https://youtube.com/channel/UCtihF1ZtlYVzoaj_bKLQZ-Q,https://twitter.com/nato_o
XpertThief,https://socialblade.com/youtube/user/xpertthief,1658.0,4647132.0,1128041106.0,US,games,https://youtube.com/channel/UCDwujczvdxbbVHg-V4-kC-A,https://twitter.com/kevinlasean
David Dobrik Too,https://socialblade.com/youtube/channel/UCef29bYGgUSoJjVkqhcAPkw,66.0,4637860.0,363186476.0,US,people,https://youtube.com/channel/UCef29bYGgUSoJjVkqhcAPkw,https://twitter.com/daviddobrik
Le Rire Jaune,https://socialblade.com/youtube/c/rirejaune,123.0,4634381.0,739745560.0,FR,comedy,https://youtube.com/channel/UCTt2AnK--mnRmICnf-CCcrw,https://twitter.com/lerirejaune
