name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
yuyacst,UN SUEÑO HECHO REALIDAD (TURQUÍA) #AQUINOMEMAQUILLO,2664908,72378,1795,0,4201
yuyacst,EL RETO DE LOS 7 SEGUNDOS #AQUINOMEMAQUILLO,5810675,130336,3017,0,6844
yuyacst,¿NÁUSEAS Y VÓMITO?  #AQUÍNOMEMAQUILLO,2094032,53606,910,0,2081
yuyacst,¿QUÉ PREFIERES? #AQUINOMEMAQUILLO,2836408,66519,1589,0,2873
yuyacst,NOS HICIERON UNA CIRUGÍA #AQUINOMEMAQUILLO,2823977,63401,1628,0,3262
yuyacst,FOTOS DE NUESTRA INFANCIA #AQUINOMEMAQUILLO,5076600,128251,2485,0,4733
yuyacst,NOS VEMOS EN GUADALAJARA (FIRMA DEL LIBRO),629761,21065,1020,0,1667
yuyacst,DISEÑANDO ZAPATOS #AQUINOMEMAQUILLO - 20,1640016,44135,925,0,1519
yuyacst,YUYA Y SU BANDA #AQUINOMEMAQUILLO - 19,2269563,52682,1301,0,1755
yuyacst,RETO DE LOS FRIJOLES ASQUEROSOS - #AQUINOMEMAQUILLO,3955727,92776,2323,0,4975
yuyacst,¡¡ YUYA PERDIÓ !!  -Familia/ No le gusta perder  #AQUINOMEMAQUILLO -18,1923677,39765,1227,0,1494
yuyacst,YUYA RONCA MUY AGUDO - #AQUINOMEMAQUILLO 17,3570586,76355,1949,0,5105
yuyacst,MUNDIAL / PLAYA - #AQUINOMEMAQUILLO - 16,1479889,36050,782,0,1121
yuyacst,VIAJE FAMILIAR #AQUINOMEMAQUILLO - 15,2944134,64104,1696,0,2610
yuyacst,ME ESCUPIÓ EN LA CARA #AQUINOMEMAQUILLO - 14,3892869,80272,1872,0,4191
yuyacst,REGRESA  #AQUINOMEMAQUILLO,959780,32097,476,0,1297
yuyacst,¡LA VIDA ES BELLA! #AQUINOMEMAQUILLO - 12,1142049,32807,630,0,1499
yuyacst,¡DESDE LAS EUROPAS! #AQUINOMEMAQUILLO - 11,2539041,149982,1715,0,3891
yuyacst,¡NOS ENCONTRAMOS A WALTER WHITE! #AQUINOMEMAQUILLO - 10,1029072,33317,691,0,5223
yuyacst,¡NOS SEPARAMOS! #AQUINOMEMAQUILLO - 9,2132084,42524,1205,0,9719
yuyacst,YUYA APRENDIENDO A MANEJAR #AQUINOMEMAQUILLO - 7,2465679,47151,1463,0,9612
yuyacst,"YUYA COME COMIDA PARA PERROS ""RETOS"" #AQUINOMEMAQUILLO",2965916,31980,1390,0,2401
yuyacst,YUYA EN LOS MTV MILLENNIAL AWARDS #AQUINOMEMAQUILLO - 4,1878750,38252,960,0,3769
yuyacst,Yuya antes de dormir!!,1669815,30649,1280,0,1717
