name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
DaiFiveTop,РУССКИЙ РЭП В 2019 (feat. ЛИГАЛАЙЗ),117198,5396,963,0,1015
DaiFiveTop,10 ЖЁСТКИХ ФАКТОВ О РОССИИ 90-ЫХ,282969,12647,1015,0,1005
DaiFiveTop,ТОПА и SNAILKICK ПРОХОДЯТ ПСИХОЛОГИЧЕСКИЕ ТЕСТЫ,421887,26520,656,0,1865
DaiFiveTop,ТОП5 ЗАДОЛБАВШИХ КОММЕНТОВ,213546,16024,1314,0,4806
DaiFiveTop,7 САМЫХ ОЖИДАЕМЫХ ФИЛЬМОВ 2019 ГОДА,221454,13606,888,0,2052
DaiFiveTop,ЭВОЛЮЦИЯ ТЕЛЕФОНА [от первого до последнего],246622,13818,618,0,1978
DaiFiveTop,СКОЛЬКО ДОЛЖЕН ЗАРАБАТЫВАТЬ ПАРЕНЬ?,338742,20136,3916,0,3366
DaiFiveTop,ГЛАВНЫЕ МИФЫ О П*РНО 2,1040680,41866,4674,0,3185
DaiFiveTop,"BIG BABY TAPE - ВСЁ, ЧТО ТЫ ДОЛЖЕН ЗНАТЬ",269421,12218,3487,0,1668
DaiFiveTop,ПОРНОАКТРИСА vs ВАССЕРМАН [ШКОЛЬНЫЕ ВОПРОСЫ],2059455,88880,3336,0,10290
DaiFiveTop,"ТОП5 ЮТУБЕРОВ, КОТОРЫХ НЕНАВИДЯТ 2",398624,22707,1384,0,2077
DaiFiveTop,"ЧТО БУДЕТ, ЕСЛИ ТЫ ПОЛУЧИШЬ ЗРЕНИЕ 1000%?",675798,29971,2545,0,1753
DaiFiveTop,"9 РОССИЯН, ВЗРЫВАЮЩИХ ВО ВСЁМ МИРЕ",596952,21133,3598,0,2143
DaiFiveTop,10 ОФИГЕННЫХ ВОПРОСОВ ИЗ «ЧТО? ГДЕ? КОГДА?» [ТЕСТ],223866,10967,1100,0,1081
DaiFiveTop,ЮДЖИН ОТВЕЧАЕТ НА НЕШКОЛЬНЫЕ ВОПРОСЫ [ПРОТИВ ПРОХОЖИХ],531012,28219,719,0,1569
DaiFiveTop,ТОП5 РАЗДРАЖАЮЩИХ ТВ ПЕРЕДАЧ 2,175929,8337,897,0,970
DaiFiveTop,10 САМЫХ ПЬЮЩИХ ГОРОДОВ РОССИИ,376553,16030,722,0,3204
DaiFiveTop,ИМЕННО ПОЭТОМУ Я ПЕРЕСТАЛ СМОТРЕТЬ КИНО,237985,10646,5258,0,3475
DaiFiveTop,КАК РАЗВОДЯТ НА АЛИЭКСПРЕСС,216275,9597,9261,0,1160
DaiFiveTop,"10 ЗНАМЕНИТОСТЕЙ, КОТОРЫЕ НЕНАВИДЯТ РОССИЮ",309173,15239,2043,0,3860
DaiFiveTop,МАКС +100500 и ПРИЯТНЫЙ ИЛЬДАР ПРОХОДЯТ ПСИХОЛОГИЧЕСКИЕ ТЕСТЫ,715396,40303,1423,0,2908
DaiFiveTop,ТОП5 УПОРОТЫХ ЮТУБ КАНАЛОВ 2 (feat. Azazin Kreet),645967,54435,3040,0,2906
DaiFiveTop,"8 ЧЕЛОВЕК, КОТОРЫЕ ТАЙНО ЖИЛИ В ДОМАХ ДРУГИХ ЛЮДЕЙ",229296,11823,218,0,644
DaiFiveTop,"ЛЕВ, ТЫ МУД*К! | ПОРА ОСТАНОВИТЬСЯ!",396388,24747,6500,0,4119
DaiFiveTop,10 САМЫХ ПОПУЛЯРНЫХ РУССКИХ КЛИПОВ,472743,22889,1574,0,1690
DaiFiveTop,SNAILKICK ОТВЕЧАЕТ НА ШКОЛЬНЫЕ ВОПРОСЫ [ПРОТИВ ПРОХОЖИХ],1159849,59867,1177,0,3689
DaiFiveTop,ТОП5 САМЫХ ОЖИДАЕМЫХ ИГР 2019 ГОДА,310137,13875,9415,0,4116
DaiFiveTop,6 СКАНДАЛЬНЫХ ВОЙН МЕЖДУ КОМПАНИЯМИ,330266,14797,411,0,890
DaiFiveTop,"ПОЧЕМУ ТЫ СМОТРИШЬ, НО ХЕЙТИШЬ?!",224534,15353,1286,0,1789
DaiFiveTop,"8 ФОРМАТОВ НА YOUTUBE, ВЗЯТЫХ С ТВ (РУССКИХ)",220195,10108,488,0,523
DaiFiveTop,ЛЕГАЛИЗАЦИЯ МАРИХУАНЫ - ЗА или ПРОТИВ?,301648,18530,1560,0,4231
DaiFiveTop,ТОП5 ОЖИДАЕМЫХ НАУЧНЫХ СОБЫТИЙ,334711,19610,697,0,1116
DaiFiveTop,"10 КОМПАНИЙ, КОТОРЫЕ ЗАРАБАТЫВАЮТ МИЛЛИАРДЫ НА ВОЙНЕ",213682,9734,410,0,815
DaiFiveTop,ОТ САМОГО МАЛЕНЬКОГО К САМОМУ БОЛЬШОМУ ВО ВСЕЛЕННОЙ,696492,32185,1032,0,2847
DaiFiveTop,ТОП5 ПЛЮСОВ МАЛЕНЬКОГО ПИСЮНА (feat. Morana Battory),1015926,39566,24568,0,8429
DaiFiveTop,РУСЛАН УСАЧЕВ ОТВЕЧАЕТ НА ШКОЛЬНЫЕ ВОПРОСЫ | ПРОТИВ УЧИТЕЛЯ,874340,47458,778,0,1666
DaiFiveTop,7 СЛУЧАЕВ ЖЕСТИ ВО ВРЕМЯ СПОРТИВНЫХ ТРАНСЛЯЦИЙ,200485,9154,687,0,723
DaiFiveTop,"8 НЕЗАКОННЫХ ВЕЩЕЙ, КОТОРЫЕ МЫ ДЕЛАЕМ КАЖДЫЙ ДЕНЬ",582423,28647,1898,0,2652
DaiFiveTop,ДЖАРАХОВ ОТВЕЧАЕТ НА ШКОЛЬНЫЕ ВОПРОСЫ | ПРОТИВ БОМЖЕЙ,2069552,87290,10546,0,6433
DaiFiveTop,ПОЗОР РУССКОГО ФУТБОЛА | ПОСАДЯТ ЛИ ФУТБОЛИСТОВ?!,184431,14693,796,0,1252
DaiFiveTop,ТОП5 ЗАГАДОЧНЫХ ЮТУБ КАНАЛОВ 3,719231,36232,951,0,2811
DaiFiveTop,НЕНАВИСТЬ К МУЖЧИНАМ - ЭТО НЕ ФЕМИНИЗМ!,369369,31256,1438,0,4559
DaiFiveTop,ХАБИБ ЗАДУШИЛ МАКГРЕГОРА  / ПОТАСОВКА ПОСЛЕ БОЯ,631178,25629,3253,0,3386
DaiFiveTop,5 СПОСОБОВ РАСПОЗНАТЬ ФЕЙК,182790,10093,1570,0,657
DaiFiveTop,10 НЕОБЫЧНЫХ ВЕБ-КАМЕР,265610,11471,546,0,252
DaiFiveTop,МАКС +100500 ОТВЕЧАЕТ НА ШКОЛЬНЫЕ ВОПРОСЫ,1570400,73066,2065,0,4497
DaiFiveTop,ТОП5 СЕКСУАЛЬНЫХ БЛОГЕРШ 2,2435453,59962,13018,0,6174
DaiFiveTop,8 САМЫХ РАЗЫСКИВАЕМЫХ ПРЕСТУПНИКОВ РОССИИ,2083102,38098,2145,0,3683
DaiFiveTop,10 САМЫХ ВЛИЯТЕЛЬНЫХ РОССИЯН,345219,11474,4104,0,2226
DaiFiveTop,ТОП5 ГЕНИЕВ-ИЗВРАЩЕНЦЕВ,421841,17979,1106,0,974
