name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
ChuChu TV Nursery Rhymes &amp; Kids…,Bath Song | Let's take a Bath | ChuChu TV 3D Nursery Rhymes & Songs for Babies,5551725,12350,7235,0,19
ChuChu TV Nursery Rhymes &amp; Kids…,Healthy Habits Song & Many More Nursery Rhymes for Kids & Songs for Babies by ChuChu TV,2934385,7901,4454,0,12
ChuChu TV Nursery Rhymes &amp; Kids…,Ten Little Boys and Girls - Learning Numbers Song - ChuChu TV Number Rhymes & Songs for Babies,6552297,12754,7799,0,4
ChuChu TV Nursery Rhymes &amp; Kids…,Learn Dinosaur Names with Dino Finger Family - 3D Nursery Rhymes & Baby Songs by ChuChu TV,3865235,8132,4680,0,7
ChuChu TV Nursery Rhymes &amp; Kids…,ChuChu TV Learning English Is Fun™ | Alphabet S Song | Phonics & Words For Preschool Children,381539,1047,595,0,5
ChuChu TV Nursery Rhymes &amp; Kids…,Jack Be Nimble Nursery Rhyme | ChuChu TV Nursery Rhymes & Songs for Babies,6953676,14883,9444,0,22
ChuChu TV Nursery Rhymes &amp; Kids…,Baby shark doo doo doo doo | 3D Nursery Rhymes & Baby Songs by ChuChu TV,6133413,12113,7892,0,16
ChuChu TV Nursery Rhymes &amp; Kids…,ABC Phonics Song plus Many More Nursery Rhymes & Songs for Babies | ChuChu TV,2091153,5411,2989,0,10
ChuChu TV Nursery Rhymes &amp; Kids…,What do you want to be? Jobs Song - Professions Part 2 - ChuChu TV Nursery Rhymes & Songs for Babies,7883882,14514,8887,0,37
ChuChu TV Nursery Rhymes &amp; Kids…,PQR Songs | ChuChu TV Learning English Is Fun™ | ABC Phonics & Words Learning For Preschool Children,429429,1478,801,0,1
ChuChu TV Nursery Rhymes &amp; Kids…,ChuChu TV Learning English Is Fun™ | Alphabet R Song | Phonics & Words For Preschool Children,663531,1787,1059,0,1
ChuChu TV Nursery Rhymes &amp; Kids…,You put your right hand in - Teeki Taaki Action Song - Nursery Rhymes & Songs For Babies - ChuChu TV,5815620,12309,7432,0,4
ChuChu TV Nursery Rhymes &amp; Kids…,Phonics Song (Xylophone Version) - A For Apple - ABC Alphabet Songs with Sounds for Children,6714344,12586,6898,0,23
ChuChu TV Nursery Rhymes &amp; Kids…,What do you want to be? Jobs Song - Professions Part 1 - ChuChu TV Nursery Rhymes & Songs for Babies,4423156,8253,4609,0,31
ChuChu TV Nursery Rhymes &amp; Kids…,ChuChu TV Learning English Is Fun™ | Alphabet Q Song | Phonics & Words For Preschool Children,691948,1934,1178,0,7
ChuChu TV Nursery Rhymes &amp; Kids…,Babies Play Peek a Boo to Surprise Daddy - Johny Johny Yes Papa Song - Ball Pit Show for Kids,13937035,34594,20489,0,15
ChuChu TV Nursery Rhymes &amp; Kids…,Healthy Habits Song for Kids - ChuChu TV Nursery Rhymes & Baby Songs,5481332,8344,4759,0,18
ChuChu TV Nursery Rhymes &amp; Kids…,Teeki Taaki Dance Song and Many More Nursery Rhymes & Songs for Babies by ChuChu TV,4505379,9025,5529,0,21
ChuChu TV Nursery Rhymes &amp; Kids…,Are You Sleeping Little Johny? Farm Animals Song for Babies | ChuChu TV Nursery Rhymes & Kids Songs,4863982,11465,7315,0,23
ChuChu TV Nursery Rhymes &amp; Kids…,ChuChu TV Learning English Is Fun™ | Alphabet P Song | Phonics & Words For Preschool Children,707444,1722,945,0,4
ChuChu TV Nursery Rhymes &amp; Kids…,Johny Johny Yes Papa Family Song plus Many More Nursery Rhymes & Songs for Babies by ChuChu TV,3422105,11028,6277,0,30
ChuChu TV Nursery Rhymes &amp; Kids…,Are You Sleeping? Little Johny - Farm Animals Songs for Kids - ChuChu TV Nursery Rhymes,11292717,20443,12630,0,12
ChuChu TV Nursery Rhymes &amp; Kids…,Johny Johny Yes Papa Family Song for Babies | ChuChu TV Nursery Rhymes & Songs For Children,22083486,33783,19415,0,17
ChuChu TV Nursery Rhymes &amp; Kids…,MNO Songs | ChuChu TV Learning English Is Fun™ | ABC Phonics & Words Learning For Preschool Children,505534,1560,934,0,1
ChuChu TV Nursery Rhymes &amp; Kids…,The Teeki Taaki Dance - Sing & Dance | Nursery Rhymes and Songs for Babies & Kids by ChuChu TV,4177132,8314,4869,0,18
ChuChu TV Nursery Rhymes &amp; Kids…,ChuChu TV Learning English Is Fun™ | Alphabet O Song | Phonics & Words For Preschool Children,664772,1623,1012,0,3
ChuChu TV Nursery Rhymes &amp; Kids…,Are You Sleeping (Little Johny)? Plus Many More Nursery Rhymes & Animals songs for Kids by ChuChu TV,6730527,15354,9256,0,24
ChuChu TV Nursery Rhymes &amp; Kids…,Are You Sleeping (Little Johny)? | Nursery Rhymes & Animals songs for Kids by ChuChu TV,15236927,25256,13797,0,26
ChuChu TV Nursery Rhymes &amp; Kids…,Baby Shark - Numbers Song and Many More Baby Shark Videos | ChuChu TV Popular Nursery Rhymes,1671026,4192,2416,0,94
ChuChu TV Nursery Rhymes &amp; Kids…,Three Little Kittens Went To The Zoo (SINGLE) | Nursery Rhymes by Cutians | ChuChu TV Kids Songs,3931811,7909,4971,0,1
ChuChu TV Nursery Rhymes &amp; Kids…,Baby Shark Numbers Song | Learn Numbers with Baby Sharks | Nursery Rhymes & Kids Songs by ChuChu TV,7772006,16829,10487,0,13
ChuChu TV Nursery Rhymes &amp; Kids…,Baby Shark ABC Song and Many More Videos | ChuChu TV Popular Nursery Rhymes Collection,3403743,7808,4390,0,7
ChuChu TV Nursery Rhymes &amp; Kids…,ChuChu TV Baby Shark ABC | Learn Alphabets with Baby Sharks & Friends | Nursery Rhymes & Kids Songs,4409004,8340,5206,0,8
ChuChu TV Nursery Rhymes &amp; Kids…,ChuChu TV Learning English Is Fun™ | Alphabet N Song | Phonics & Words For Preschool Children,987050,2370,1337,0,0
ChuChu TV Nursery Rhymes &amp; Kids…,ChuChu TV Baby Shark - Park Song and Many More Videos | Popular Nursery Rhymes Collection,2654447,5899,3425,0,13
ChuChu TV Nursery Rhymes &amp; Kids…,ChuChu TV Alphabet Animals Song with Animal Names & Animal Sounds | Nursery Rhymes for Kids,31698128,43515,25385,0,83
ChuChu TV Nursery Rhymes &amp; Kids…,ChuChu TV Learning English Is Fun™ | Alphabet M Song | Phonics & Words For Preschool Children,1462423,3385,1850,0,7
ChuChu TV Nursery Rhymes &amp; Kids…,JKL Songs | ChuChu TV Learning English Is Fun™ | ABC Phonics & Words Learning For Preschool Children,1127308,2902,1778,0,3
ChuChu TV Nursery Rhymes &amp; Kids…,ChuChu TV Baby Shark - Park Song | Animal Songs for Children | Nursery Rhymes & Kids Songs,4759221,5124,3113,0,14
