name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Sara'h Officiel,SARA'H EN CONCERT - FRENCH COVER TOUR,103358,6843,64,0,686
Sara'h Officiel,LET YOU LOVE ME ( FRENCH VERSION ) RITA ORA ( SARA'H COVER ),491912,17577,194,0,1024
Sara'h Officiel,THIS IS ME ( FRENCH VERSION ) THE GREATEST SHOWMAN ( SARA'H COVER ),812720,27865,410,0,2111
Sara'h Officiel,IN MY BLOOD ( FRENCH VERSION ) SHAWN MENDES ( SARA'H COVER ),843648,28866,433,0,1849
Sara'h Officiel,GOD IS A WOMAN ( FRENCH VERSION ) ARIANA GRANDE ( SARA'H COVER ),973971,28413,805,0,1762
Sara'h Officiel,ZOMBIE ( FRENCH VERSION ) THE CRANBERRIES / BAD WOLVES ( SARA'H COVER ),2981252,62208,1208,0,4032
Sara'h Officiel,FAQ 2 - Je réponds à vos questions et vous annonce une belle nouvelle 😃,151763,11548,92,0,1395
Sara'h Officiel,HAPPIER ( FRENCH VERSION ) ED SHEERAN ( SARA'H COVER ),2827879,40408,811,0,2053
Sara'h Officiel,2002 ( FRENCH VERSION ) ANNE-MARIE ( SARA’H COVER ),1444709,25224,507,0,1503
Sara'h Officiel,Je me souviens de tout - SARA'H feat. ANNALISA ( Clip Officiel ),904526,27825,422,0,1568
Sara'h Officiel,GIRLS LIKE YOU ( FRENCH VERSION ) MAROON 5 ( SARA’H COVER ),3759882,71278,1477,0,2840
Sara'h Officiel,BACK TO YOU ( FROM 13 REASONS WHY ) SELENA GOMEZ ( FRENCH VERSION ) SARA'H COVER,2401314,35262,690,0,1876
Sara'h Officiel,MY HEART WILL GO ON ( FRENCH VERSION ) CELINE DION ( SARA'H COVER ),3302438,51864,1213,0,3581
Sara'h Officiel,X ( EQUIS ) NICKY JAM x J. BALVIN ( FRENCH VERSION ) SARA'H COVER,1471938,28241,690,0,1281
Sara'h Officiel,"FOR YOU ( FRENCH VERSION ) RITA ORA, LIAM PAYNE ( FIFTY SHADES FREED ) SARA'H COVER",2850050,35358,731,0,1671
Sara'h Officiel,MAURANE - ÇA CASSE / TU ES MON AUTRE ( SARA'H COVER ),291999,7515,285,0,579
Sara'h Officiel,WAKE ME UP ( FRENCH VERSION ) AVICII ft. ALOE BLACC ( TRIBUTE TO AVICII ),1749220,42944,585,0,2988
Sara'h Officiel,TUTTO PER UNA RAGIONE ( FRENCH VERSION ) BENJI & FEDE feat ANNALISA (SARA'H COVER ),1093274,20739,399,0,1360
Sara'h Officiel,"WOLVES ( FRENCH VERSION ) SELENA GOMEZ, MARSHMELLO ( SARA'H & LENNI-KIM COVER )",5557634,89368,1965,0,6553
Sara'h Officiel,A THOUSAND YEARS ( FRENCH VERSION ) CHRISTINA PERRI ( SARA'H COVER ),3598606,53649,877,0,2951
Sara'h Officiel,IDGAF ( FRENCH VERSION ) DUA LIPA ( SARA'H COVER ),1770127,35125,749,0,1695
Sara'h Officiel,IMPOSSIBLE ( FRENCH VERSION ) JAMES ARTHUR / SHONTELLE ( SARA'H COVER ),8779678,96404,2216,0,5333
Sara'h Officiel,CRAZY IN LOVE ( FROM 50 SHADES OF GREY ) BEYONCE ( FRENCH VERSION / SARA'H COVER ),4376536,57071,1349,0,2531
Sara'h Officiel,HALO ( FRENCH VERSION ) BEYONCE ( SARA'H COVER ),6634041,85747,1825,0,4118
Sara'h Officiel,UNFAITHFUL ( FRENCH VERSION ) RIHANNA ( SARA'H COVER ),4227565,50430,1138,0,2639
Sara'h Officiel,ANASTASIA - LOIN DU FROID DE DÉCEMBRE ( SARA'H COVER ),1703014,37230,870,0,2232
Sara'h Officiel,TOO GOOD AT GOODBYES ( FRENCH VERSION ) SAM SMITH ( SARA'H COVER ),3577027,59303,923,0,2626
Sara'h Officiel,HAVANA ( FRENCH VERSION ) CAMILA CABELLO ( SARA'H COVER ),7276414,108083,3187,0,6240
Sara'h Officiel,DUSK TILL DAWN ( FRENCH VERSION ) ZAYN FT SIA ( SARA'H COVER ),4402999,62159,1473,0,3182
Sara'h Officiel,HOW LONG ( FRENCH VERSION ) CHARLIE PUTH ( SARA'H COVER ),2069297,34886,845,0,1762
Sara'h Officiel,LISTEN TO YOUR HEART ( FRENCH VERSION ) ROXETTE / DHT ( SARA'H COVER ),5134614,58877,1069,0,2300
Sara'h Officiel,PERFECT ( FRENCH VERSION ) ED SHEERAN ( SARA'H COVER ),18731999,172434,5816,0,6564
Sara'h Officiel,FAQ - SARA'H Je réponds à vos questions ;),540442,33500,321,0,4193
Sara'h Officiel,LOOK WHAT YOU MADE ME DO ( FRENCH VERSION ) TAYLOR SWIFT ( SARA'H COVER ),1740447,43081,2165,0,2473
Sara'h Officiel,WHAT ABOUT US ( FRENCH VERSION ) PINK ( SARA'H COVER ),5266782,51734,1332,0,2088
Sara'h Officiel,ISSUES ( FRENCH VERSION ) JULIA MICHAELS ( SARA'H COVER ),5625198,72232,1957,0,3514
Sara'h Officiel,NUMB ( FRENCH VERSION ) LINKIN PARK ( SARA'H COVER ),5054194,75718,2488,0,3943
Sara'h Officiel,"SUBEME LA RADIO ( FRENCH VERSION ) ENRIQUE IGLESIAS FT. DESCEMER BUENO, ZION & LEENOX",8067320,92313,2462,0,4459
