name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Kathy Castricini,MEU BEBÊ DECIDIU O NIVER DO PAPAI | Kathy Castricini,111105,13057,120,0,529
Kathy Castricini,DIA DE PEDIATRA + COMPRAS E BAGUNÇA NO SHOPPING | Kathy Castricini,144548,13662,163,0,408
Kathy Castricini,NIVER DO KIEL E ELE ME FEZ CHORAR | Kathy Castricini,304613,31655,269,0,860
Kathy Castricini,ABRINDO OS PRESENTES DE 1 ANO DA ELIZA | Kathy Castricini,332506,30442,341,0,912
Kathy Castricini,VLOG FESTA DE 1 ANO DA ELIZA | Kathy Castricini,385945,41357,317,0,1565
Kathy Castricini,ULTIMOS PREPARATIVOS PARA 1 ANO DA ELIZA | Kathy Castricini,255765,29216,218,0,989
Kathy Castricini,RETROSPECTIVA 1 ANO DA BABY ELIZA | Kathy Castricini,305230,42827,258,0,2496
Kathy Castricini,MEU BEBÊ DECIDIU O DIA DO IRMÃO MAIS VELHO | Kathy Castricini,904133,52384,912,0,2990
Kathy Castricini,PREPARATIVOS 1 ANO DA ELIZA - CENTROS DE MESA Ep03 | Kathy Castricini,363293,39285,352,0,1029
Kathy Castricini,BATE E VOLTA  DE AVIÃO COM BEBÊ | Kathy Castricini,284229,22472,285,0,627
Kathy Castricini,MEU BEBÊ DECIDIU MINHA MAQUIAGEM | Kathy Castricini,808668,53158,872,0,3393
Kathy Castricini,ACAMPAMENTO EM FAMILIA NA SALA DE CASA | Kathy Castricini,387241,25505,386,0,953
Kathy Castricini,SMASH THE CAKE - PREPARATIVOS 1 ANO DA ELIZA ep02 | Kathy Castricini,518091,36303,382,0,1052
Kathy Castricini,NÃO CONSIGO MAIS FICAR LONGE DO KAICK | Kathy Castricini,413222,33492,402,0,1005
Kathy Castricini,FESTA NA ESCOLA NOVA + BAGUNÇA NA HIDRO | Kathy Castricini,545549,25764,401,0,789
Kathy Castricini,MEU BEBÊ DECIDIU NOSSO DIA | Kathy Castricini,1258662,66566,1080,0,1603
Kathy Castricini,PREPARATIVOS PARA A FESTA DE 1 ANO DA ELIZA | Kathy Castricini,298344,30783,271,0,814
Kathy Castricini,ROTINA PELA MANHÃ DEPOIS DE UM BEBÊ #2 | Kathy Castricini,2013480,56459,1699,0,2039
Kathy Castricini,SAINDO SOZINHOS DEPOIS QUE O BEBÊ NASCEU | Kathy Castricini,210900,21797,204,0,542
Kathy Castricini,MARIDO X AMIGA - QUEM ME CONHECE MAIS? | Kathy Castricini,88733,11542,175,0,405
Kathy Castricini,SE ARRUME COMIGO FESTA DE 1M DA JAQUE SOBRINHO| Kathy Castricini,250872,24514,229,0,762
Kathy Castricini,ULTIMO MÊSVERSÁRIO - PRINCESA ELIZA 11 meses | Kathy Castricini,310956,30716,307,0,807
Kathy Castricini,ENDOSCOPIA + PRIMEIROS PASSINHOS | Kathy Castricini,219629,23541,182,0,605
Kathy Castricini,DEPOIS DESSA TROLAGEM NUNCA MAIS ELE FICA BÊBADO | Kathy Castricini,306472,35513,500,0,620
Kathy Castricini,TRANSFORMANDO A AMIGA EM MIM ft Monique Cuman | Kathy Castricini,99070,13037,250,0,930
Kathy Castricini,NOSSO DIA DAS CRIANÇAS COM MUITA DIVERSÃO E SURPRESAS | Kathy Castricini,153205,14603,102,0,346
Kathy Castricini,DIA DE FAXINA  | Kathy Castricini,240247,24515,500,0,1198
Kathy Castricini,FESTA A FANTASIA + PASSEI MAL | Kathy Castricini,149064,17413,150,0,1195
Kathy Castricini,DO LIXO AO LUXO | Kathy Castricini,204004,20525,245,0,554
Kathy Castricini,DIZENDO SIM A TUDO PRO KAICK | Kathy Castricini,294785,37459,405,0,875
Kathy Castricini,TENTANDO FAZER A MAKE MAIS DIFÍCIL DA MINHA VIDA  | Kathy Castricini,66059,10451,112,0,1195
Kathy Castricini,HORA DE BRINCAR | Kathy Castricini,109107,12464,145,0,267
Kathy Castricini,MEU ANIVERSÁRIO #28daKathy | Kathy Castricini,234446,24267,189,0,1036
Kathy Castricini,SURPRESA DE 2 ANOS CASADOS | Kathy Castricini,281464,27674,184,0,909
Kathy Castricini,DIA DE BEACH PARK EM FAMÍLIA | Kathy Castricini,703028,32444,464,0,955
Kathy Castricini,ANIVERSÁRIO DE CASAMENTO COM OS FILHOS | Kathy Castricini,347592,27019,288,0,811
Kathy Castricini,MEU IRMÃO TEM CIÚMES DO MEU MARIDO?  #KevineKathyRESPONDE | Kathy Castricini,142869,21790,135,0,1229
Kathy Castricini,DECORANDO A SALA + PRESENTÃO PARA VOCÊS! | Kathy Castricini,155416,20527,276,0,1411
Kathy Castricini,INTRODUÇÃO ALIMENTAR  - 2ª parte  | Kathy Castricini,145752,15001,352,0,616
Kathy Castricini,FILHO VS MARIDO - Quem maquia melhor ? | Kathy Castricini,116229,13274,162,0,2305
