name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Jair Bolsonaro,Carlos Bolsonaro retorna à Câmara Municipal do Rio de Janeiro.,92877,15317,99,0,722
Jair Bolsonaro,O incrível poder do desconforto!,129343,18125,147,0,1086
Jair Bolsonaro,General Santos Cruz e Bolsonaro no mesmo time!,83304,13707,52,0,556
Jair Bolsonaro,Bolsonaro: alguns fatos da semana!,179583,28513,278,0,1816
Jair Bolsonaro,"‪O presidiário corrupto, Bolsonaro e as mulheres! Infelizmente, a narrativa é sempre a oposta!",199385,26033,402,0,1408
Jair Bolsonaro,MÉDICOS CUBANOS: mais verdades para entendimento do contexto.,180596,29464,143,0,1205
Jair Bolsonaro,Bolsonaro: fatos de sexta-feira 16.,145735,21785,114,0,1156
Jair Bolsonaro,Coletiva de imprensa: Presidente Jair Bolsonaro,130120,25061,97,0,1452
Jair Bolsonaro,Conheça um pouco do novo Ministro de Relações Exteriores de Jair Bolsonaro,53295,7452,57,0,628
Jair Bolsonaro,Bolsonaro fala sobre escolha de Paulo Guedes para o BNDES.,143543,25596,182,0,1892
Jair Bolsonaro,"Domingo: saque no banco, olhar o mar e churrasco com amigos de sempre.",109868,17823,55,0,1337
Jair Bolsonaro,Uma breve conversa com Silvio Santos ao vivo no Teleton (10/11/2018),115741,25670,85,0,1379
Jair Bolsonaro,"President of Brazil, Jair Bolsonaro playing video game.",189588,35310,195,0,3594
Jair Bolsonaro,Bolsonaro fala sobre aumento do STF e atividades no Poder Executivo.,157218,24629,106,0,1580
Jair Bolsonaro,Jornal Nacional explora pontos da live de Bolsonaro,306561,46103,277,0,3440
Jair Bolsonaro,09/11/2018 - Bolsonaro e assuntos da semana.,365944,52967,488,0,6624
Jair Bolsonaro,BOLSONARO: Aumento de salário do STF é temerário.,169493,17796,267,0,1718
Jair Bolsonaro,Bolsonaro fala com a imprensa.,210979,28976,105,0,1477
Jair Bolsonaro,O Bandido no Brasil deita e rola em cima de nossas leis e justiça! Isso vai mudar!,133044,13998,964,0,2180
Jair Bolsonaro,"No Congresso, Jair Bolsonaro reafirma respeito à Constituição",76989,16590,33,0,868
Jair Bolsonaro,TV RECORD: Bolsonaro fala sobre encontro com Embaixadores da China e da Itália e mais.,78035,12574,53,0,648
Jair Bolsonaro,"ISSO TEM QUE MUDAR, PARA O BEM DO BRASIL!  Por Marco Antonio Villa: O ENEM CONTINUA PETISTA:",209912,31751,212,0,1840
Jair Bolsonaro,A verdade sobre Bolsonaro / The truth about Bolsonaro,222188,40113,192,0,3495
Jair Bolsonaro,"""A guinada da América Latina"" - Fox Business fala de Jair Bolsonaro.",112103,18629,50,0,786
Jair Bolsonaro,Rosas e guarda-chuvas nas mãos dos bandidos do Rio de Janeiro e do Brasil:,65471,7633,103,0,941
Jair Bolsonaro,O conservador norteamericano Ben Shapiro comenta verdades sobre a eleição de Bolsonaro no Brasil.,99970,17258,74,0,589
Jair Bolsonaro,Paul Joseph Watson entrevista Filipe G. Martins.,101264,18541,81,0,736
Jair Bolsonaro,Mercado reage com recorde com futuro governo Bolsonaro.,294652,45314,113,0,2335
Jair Bolsonaro,01/11/2018: Coletiva de imprensa com o Presidente Jair Bolsonaro,449367,42278,277,0,2827
Jair Bolsonaro,Bolsonaro fala para a imprensa pela primeira vez após Juiz Moro aceitar ser Ministro.,292393,40224,114,0,2636
Jair Bolsonaro,Olavo de Carvalho em 1998. Alguma semelhança com 2018?,189987,25091,151,0,1243
Jair Bolsonaro,- Tive a honra de receber e prestigiar esta grande homenagem dos pilotos da Esquadrilha CEU!,65500,14398,38,0,1262
Jair Bolsonaro,Quem é Marcos Pontes? O Ministro de Ciência e Tecnologia de Bolsonaro.,134824,20485,83,0,1200
Jair Bolsonaro,"DE NOVO: Psol, cujo antigo filiado tentou assassinar Bolsonaro, volta a ameaçar! Como fica Justiça?",141518,15383,4933,0,4309
Jair Bolsonaro,Um pouco da trajetória política de Jair Bolsonaro,85163,20296,37,0,744
Jair Bolsonaro,"‪Somente com a união, num Brasil propositalmente dividido, resgataremos nosso país! ‬",96708,21289,67,0,1362
Jair Bolsonaro,Jair Bolsonaro é eleito o 38° Presidente da República Federativa do Brasil!,359399,48739,393,0,5629
Jair Bolsonaro,Bolsonaro: o último comunicado antes das eleições.,96795,23569,131,0,1889
Jair Bolsonaro,Bolsonaro: última live antes do segundo turno.,196483,35239,274,0,3372
Jair Bolsonaro,ATÉ O ÚLTIMO MOMENTO! VAMOS TODOS JUNTOS!,35845,8261,23,0,370
Jair Bolsonaro,Joaquim Barbosa declara voto no PT. Por que será?,163554,13820,790,0,2760
Jair Bolsonaro,Trabalhador indignado mostra a realidade de violência no Brasil na era PT.,25747,7438,12,0,428
Jair Bolsonaro,PT: O GOVERNO MAIS CORRUPTO DO MUNDO!,23924,5716,22,0,288
Jair Bolsonaro,Luciano Camargo e Família visitam Bolsonaro.,74476,14227,73,0,851
Jair Bolsonaro,Documento oficial da Itália afirma laços com Bolsonaro e pedido de extradição de terrorista Battisti,157601,28074,110,0,1617
Jair Bolsonaro,Bolsonaro: valorização do produtor.,55171,13832,30,0,492
Jair Bolsonaro,"Obrigado pela consideração e pela confiança, Vitor Belfort.",90739,28453,72,0,1052
Jair Bolsonaro,"Chegamos na reta final. Vamos dar o último gás combatendo, COM A VERDADE, as mentiras do PT!",167134,43090,295,0,3680
Jair Bolsonaro,Professor Ives Gandra declara apoio a Jair Bolsonaro.,55264,15251,37,0,668
Jair Bolsonaro,O PT É O BRASIL À BEIRA DO ABISMO.,141885,28497,129,0,1484
