name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
TaylorSwiftVEVO,Taylor Swift - Delicate (Vertical Version),4685277,167424,6328,0,10140
TaylorSwiftVEVO,Taylor Swift - Delicate,306304138,2906978,192117,0,196083
TaylorSwiftVEVO,"Taylor Swift - End Game ft. Ed Sheeran, Future",184365440,2595617,153664,0,182199
TaylorSwiftVEVO,"Taylor Swift, BloodPop® - ...Ready For It?",8465016,269112,8926,0,11879
TaylorSwiftVEVO,Taylor Swift - Call It What You Want (Lyric Video),55967631,849812,28125,0,50831
TaylorSwiftVEVO,Taylor Swift - …Ready For It?,225453874,2732709,226658,0,206216
TaylorSwiftVEVO,Taylor Swift - Gorgeous (Lyric Video),94089902,1020972,61213,0,78353
TaylorSwiftVEVO,Taylor Swift - Look What You Made Me Do,991886204,8068749,1230106,0,716622
TaylorSwiftVEVO,Taylor Swift - Look What You Made Me Do (Lyric Video),108781760,1797925,310676,0,228742
TaylorSwiftVEVO,I Don’t Wanna Live Forever (Fifty Shades Darker) BTS 4 – Glitter Lip [EXTENDED],2792308,62296,2510,0,2619
TaylorSwiftVEVO,I Don't Wanna Live Forever (Fifty Shades Darker) BTS 1 - Zayn & Taylor [EXTENDED],4720601,120661,3311,0,4365
TaylorSwiftVEVO,I Don't Wanna Live Forever (Fifty Shades Darker) BTS 2 - Key Light? [EXTENDED],687860,18871,640,0,587
TaylorSwiftVEVO,"ZAYN, Taylor Swift - I Don’t Wanna Live Forever (Fifty Shades Darker)",509469148,3415331,166632,0,124708
TaylorSwiftVEVO,Taylor Swift - New Romantics,83892429,767713,34498,0,62342
TaylorSwiftVEVO,Taylor Swift - Out Of The Woods – The Making Of,7137319,166784,6749,0,8074
TaylorSwiftVEVO,Taylor Swift - Out Of The Woods,143184041,1465154,102042,0,131163
TaylorSwiftVEVO,Taylor Swift - Wildest Dreams,628854444,3222531,178549,0,203074
TaylorSwiftVEVO,Taylor Swift - Bad Blood ft. Kendrick Lamar,1247795774,6148578,515232,0,473751
TaylorSwiftVEVO,Taylor Swift - Style,564464415,2467248,138346,0,134818
TaylorSwiftVEVO,Taylor Swift - Blank Space,2370813199,8514915,641136,0,535363
TaylorSwiftVEVO,Taylor Swift - Shake It Off Outtakes Video #8 - The Director,10305310,75687,4489,0,1935
TaylorSwiftVEVO,"Taylor Swift - Shake It Off Outtakes Video #7 - The Band, The Fans and The Extras",6301958,48001,2730,0,1471
TaylorSwiftVEVO,Shake It Off Outtakes Video #6 - The Ribbon Dancers (Behind The Scenes Video),4040135,37391,1588,0,1452
TaylorSwiftVEVO,Shake It Off Outtakes Video #5 - The Twerkers and Finger Tutting (Behind-The-Scenes Video),7717574,52453,2656,0,1891
TaylorSwiftVEVO,Taylor Swift - Shake It Off Outtakes Video #4 - The Animators (Behind The Scenes Video),5868812,45987,2052,0,1515
TaylorSwiftVEVO,Shake It Off Outtakes Video #3 - The Modern Dancers (Behind The Scenes Video),4839875,45092,1660,0,1071
TaylorSwiftVEVO,Taylor Swift - Shake It Off Outtakes Video #1 - The Cheerleaders (Behind The Scenes Video),15045983,107560,5563,0,3456
TaylorSwiftVEVO,Taylor Swift - Shake It Off Outtakes Video #2 - The Ballerinas (Behind The Scenes Video),9373252,64468,3296,0,1742
TaylorSwiftVEVO,Taylor Swift - Shake It Off,2690542841,7990041,899367,0,497923
TaylorSwiftVEVO,Taylor Swift - Red Carpet Interview (2013 AMAs),1471164,13985,1191,0,938
TaylorSwiftVEVO,Taylor Swift - The Last Time ft. Gary Lightbody,39584745,259365,7539,0,9261
TaylorSwiftVEVO,Taylor Swift - Red,157203019,851720,29786,0,56656
TaylorSwiftVEVO,Taylor Swift - Everything Has Changed ft. Ed Sheeran,285484640,2104662,51501,0,150657
TaylorSwiftVEVO,Taylor Swift - 22,494514893,2147237,148525,0,267404
TaylorSwiftVEVO,Taylor Swift - I Knew You Were Trouble,419187435,2482106,152931,0,250791
TaylorSwiftVEVO,Taylor Swift - Red Carpet Interview - AMA 2012,1213868,12387,903,0,1598
TaylorSwiftVEVO,We Are Never Ever Getting Back Together (Live from New Yo...,9581768,73218,2999,0,4738
TaylorSwiftVEVO,Taylor Swift - You Belong With Me (Live from New York City),5694958,50749,1649,0,2885
TaylorSwiftVEVO,Taylor Swift - Red (Live from New York City),12785401,87618,2757,0,7050
TaylorSwiftVEVO,Taylor Swift - Begin Again (Live from New York City),2930772,32621,809,0,2333
TaylorSwiftVEVO,Taylor Swift - Mean (Live from New York City),3607574,34539,909,0,1979
TaylorSwiftVEVO,Taylor Swift - Love Story (Live from New York City),6008342,53430,1408,0,2797
TaylorSwiftVEVO,"#VevoCertified, Pt. 7: Love Story (Taylor Commentary)",1021930,11410,496,0,878
TaylorSwiftVEVO,"Taylor Swift - #VevoCertified, Pt. 6: Mine (Taylor Commentary)",802661,9589,415,0,696
TaylorSwiftVEVO,"Taylor Swift - #VevoCertified, Pt. 5: You Belong With Me (Taylor Commentary)",1739113,15536,696,0,1741
TaylorSwiftVEVO,"Taylor Swift - #VevoCertified, Pt. 4: Taylor Superfans aka Swifties",632380,5868,534,0,922
TaylorSwiftVEVO,"#VEVOCertified, Pt. 3: Taylor Talks About Her Fans",762473,9565,427,0,792
TaylorSwiftVEVO,"#VevoCertified, Pt. 2: Taylor On Making Music Videos",747448,8862,423,0,453
TaylorSwiftVEVO,"Taylor Swift - #VevoCertified, Pt. 1: Award Presentation",3516265,15481,1413,0,1784
TaylorSwiftVEVO,Taylor Swift - Begin Again,160860595,874071,26779,0,52150
