name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
XuXo Dom,JUGANDO FORTNITE CON IMITACIONES,516852,20551,1680,0,3203
XuXo Dom,"MI PRIMER DOBLAJE con GIBBY, LA BALA, MEMO APONTE, ALEX MONTIEL",268230,15328,321,0,1637
XuXo Dom,"REMIX REGGAETON - CALAMARDO, BOB ESPONJA Y PATRICIO",56103,3960,362,0,531
XuXo Dom,ROMPO UNA COPA CON MI VOZ,280864,17081,631,0,2804
XuXo Dom,"😡 ASI SUENA TAKI TAKI *OZUNA - CON RECLAMACION ""DERECHO DE AUTOR""",542328,28253,1707,0,1904
XuXo Dom,"QUICO - AUXILIO ME DESMAYO, CALLESE VIEJO LESBIANO FEAT DON RAMON",803795,24172,2046,0,1842
XuXo Dom,ASUSTANDO A LA GENTE FEAT CHABELO,711620,26693,1919,0,1580
XuXo Dom,¿QUE TAN FIELES SON TUS AMIGOS? - ME TRAICIONARON,290713,17737,398,0,1249
XuXo Dom,LE AGARRE LOS HUEVOS AL TORO - ESTATUA DE LA LIBERTAD,56453,3687,129,0,426
XuXo Dom,VIAJANDO ANDO NEW YORK - ME AGARRO LA MIGRA,60987,4410,99,0,399
XuXo Dom,CONOCÍ A STEVE AOKI - COMIC CON NEW YORK 2018,101239,5332,165,0,582
XuXo Dom,TAG DE LA ESPOSA - PREGUNTAS INTIMAS,425189,21475,476,0,2002
XuXo Dom,LUCHA LIBRE CON LOS AMIGOS - CARISTICO PIERDE,618484,16372,858,0,1198
XuXo Dom,VEGETA vs CALAMARDO - ÉPICA BATALLA DE RAP,275619,13752,881,0,3321
XuXo Dom,Cielito Lindo con 20 Imitaciones Mexicanas,199656,12238,486,0,1185
XuXo Dom,MI HIJA CUMPLE 5 AÑOS FT LADY BUG,790089,24447,1135,0,3625
XuXo Dom,BROMA BILLETE NUEVO DE 500 POR 20 PESOS,5398810,137581,9565,0,12217
XuXo Dom,CLASH ROYAL CON WEREVERTUMORRO,223350,11999,479,0,1844
XuXo Dom,"CALAMARDO ME OYEN, ME ESCUCHAN  - THALIA CHALLENGE",435456,21743,787,0,1366
XuXo Dom,MARIO CASTAÑEDA - ME PINTO EL CABELLO,832856,42178,946,0,2623
XuXo Dom,BOMBA ESTÉREO  - TO MY LOVE *29 IMITACIONES,817398,26014,2305,0,2915
XuXo Dom,LENTO N-FASIS VERSION LOS SIMPSON,137969,7850,307,0,1054
XuXo Dom,EL TAG DE LA HIJA,346255,18809,455,0,2605
XuXo Dom,LUIS MIGUEL BUSCA A MARCELA - PARODIA,72056,3701,303,0,463
XuXo Dom,MIS VACACIONES CON IMITACIONES,431226,15495,459,0,1468
XuXo Dom,EL TUCA - ¿COMO MÉXICO HUBIERA LLEGADO A LA FINAL?,68434,3447,162,0,402
XuXo Dom,MEXICO VS BRASIL CON IMITACIONES,157130,6859,421,0,878
XuXo Dom,ME CURA UN DOCTOR - SIMON DICE ft WEREVERTUMORRO SOYFREDY,467259,16832,372,0,757
XuXo Dom,RUSAS CALIFICAN A JUGADORES MEXICANOS,1722239,38757,2334,0,3816
XuXo Dom,LOCO POR LAS APUESTAS - PERDI TODO MI DINERO,327605,9049,447,0,674
XuXo Dom,TUCA ENOJADO CON LOS MEXICANOS,137960,5683,210,0,479
XuXo Dom,LO QUE NOS PASO EN EL PARTIDO MEXICO VS COREA,1399092,43127,2081,0,2955
XuXo Dom,FAMOSO CANTA Y BAILA CON RUSAS,760149,22303,960,0,1148
XuXo Dom,MEXICO VS ALEMANIA - EL MEJOR COLOR,398602,11937,518,0,1134
XuXo Dom,SE ME APARECE UN FANTASMA EN RUSIA,225750,7187,196,0,684
XuXo Dom,EL PIOJO HERRERA Y EL PERRO BERMUDEZ HABLANDO RUSO,95318,3563,252,0,347
XuXo Dom,IMITANDO BAJO EL AGUA,634789,23498,1102,0,2420
XuXo Dom,MATERIAL EXTRA DE CARLOS SEGUNDO,72630,4224,92,0,404
XuXo Dom,RETO RECORDANDO O CASTIGO CON CARLOS SEGUNDO,388364,18396,393,0,1322
XuXo Dom,ROAST YOURSELF CON IMITACIONES,163054,15904,704,0,2300
XuXo Dom,NADANDO CON CARICATURAS EN XCARET,464041,23232,664,0,3658
XuXo Dom,RAP DE CHABELO EL INMORTAL,454090,18097,1066,0,1909
XuXo Dom,ME HICE UN TATTOO DE MIS IMITACIONES,564945,21696,892,0,2329
XuXo Dom,IMITANDO EN LA TIROLESA MÁS GRANDE DEL MUNDO,414842,26995,692,0,4759
XuXo Dom,BROMAS TELEFÓNICAS 2 IMITANDO PARA MIS FANS,1143858,41173,1697,0,5685
XuXo Dom,RETO 5 IMITACIONES DE YOUTUBERS FAMOSOS,675174,29961,4895,0,4966
XuXo Dom,BROMA TELEFONICA - HOMERO PIDIENDO ROSQUILLAS,898134,34106,1954,0,3997
XuXo Dom,CANTA COMO BAD BUNNY - APP PARA TU CELULAR,3017030,72075,19032,0,8675
XuXo Dom,BAD BUNNY - AMORFODA *IMITACIONES LLORANDO*,4634155,97640,6884,0,6980
XuXo Dom,RETO RECORDANDO O CASTIG0 - ALFONSO OBREGÓN,450120,21525,450,0,2007
