name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
TINI,Making Of: 'Por Que Te Vas' con Cali y El Dandee | TINI,89446,12110,69,0,738
TINI,Making Of: 'Quiero Volver' con Sebastian Yatra | TINI,737463,35781,457,0,1618
TINI,Making Of: 'Consejo de amor' con Morat | TINI,250549,17660,175,0,951
TINI,Making Of: 'Princesa' con Karol G | TINI,366483,22796,283,0,1367
TINI,Lights Down Low - MAX feat. Tini (Latin Mix) | TINI,845203,37343,359,0,2977
TINI,Te Quiero Más (LYRIC VIDEO OFICIAL) | TINI,1347510,49269,889,0,2830
TINI,Making Of: 'Te Quiero Más' con Nacho | TINI,550786,31197,251,0,1740
TINI,🙉 Whisper challenge con CALUM HEASLIP + sorpresa final 😱 #TiniYoutube | TINI,319741,22959,201,0,2017
TINI,TINICCIONARIO: Tengo mi propio idioma? #Tiniccionario | TINI,705330,40133,1226,0,5476
TINI,Cuándo mi familia me hizo llorar... 😭 #TiniTop10Instagram | TINI,269371,23663,198,0,2426
TINI,Tini y DAVID BISBAL en el Teatro Real de Madrid!!  #TiniConDavidBisbal | TINI,229961,15698,101,0,1005
TINI,Soy malísima mintiendo! #TiniConDavidBisbal | TINI,480259,24216,264,0,1251
TINI,FRAN y PANCHI me peinan y maquillan 💅 💁 #TiniYouTube | TINI,447264,27161,216,0,6389
TINI,'It’s A Lie’ con THE VAMPS #VampsTini | TINI,228955,18159,134,0,1144
TINI,Gran Rex con SEBASTIAN YATRA!! #GotMeStartedTour | TINI,216465,16649,112,0,1024
TINI,All You Gotta Do #GotMeStartedTour | TINI,363420,19871,239,0,1675
TINI,Canto 'Todo Es Posible' con David Bisbal  #TiniYoutube | TINI,244009,16595,128,0,1127
TINI,Tendré invitado especial en el Gran Rex? #TiniPreguntas | TINI,159340,14363,108,0,1751
TINI,No se si Panchi me lo perdonará nunca... #TiniPreguntas | TINI,262200,19538,161,0,2195
TINI,¡¡Día libre en Disneyland Paris!! #TiniEnDisneyland | TINI,191872,17229,94,0,1149
TINI,Leo las cartas y regalos del GMS Tour!! #LoQueLosFansEscriben | TINI,194990,18292,112,0,1984
TINI,Sorprendo a una fan que vino a mi concierto! #TiniSorpresa | TINI,696336,36481,452,0,4159
TINI,EP8: Me emocioné en el último show del GMS Tour 😭 #TiniYoutube | TINI,215464,17921,108,0,1426
TINI,Making Of: SI TÚ TE VAS (MY STUPID HEART) #SiTuTeVasMakingOf | TINI,1263806,45020,597,0,1929
TINI,EP7: ¡mis VESTIDOS del Got Me Started Tour! 👗😱 #TiniYoutube | TINI,222996,16952,99,0,1130
TINI,EP6: Con visita especial de New Hope Club!! #TiniYoutube | TINI,179444,14084,87,0,1150
TINI,EP5: Fran me quiere arruinar la carrera 😫😘 #TiniYoutube | TINI,312993,19789,158,0,2867
TINI,EP4: Qué locura!! 😱 #TiniYoutube | TINI,287190,19131,138,0,2531
TINI,EP3: No esperaba que pasara esto pero... 😍 #TiniYoutube | TINI,435162,23384,213,0,4627
TINI,EP2: Volando a Alemania + Mi cumpleaños #TiniYoutube | TINI,341661,18733,161,0,4499
TINI,HAUL de TINI by Martina Stoessel #TiniYoutube | TINI,624404,36378,438,0,3041
TINI,Got Me Started Tour - EP1: Comienza el GMS Tour + Sorpresa a PEPE #TiniYoutube | TINI,581489,28359,270,0,7063
TINI,"¡¡Aquí la tienen!! - TINI, Por Martina Stoessel - #TiniYoutube | TINI",476462,29498,321,0,3909
TINI,"¿Qué haría con BEYONCE: Bailar, cantar, o actuar? (Con Greta Menchi) #TiniYoutube | TINI",275806,17850,258,0,1482
TINI,Comienza el GMS (pre)TOUR + TiniPreguntas!!! #TiniYoutube | TINI,316965,19936,193,0,2324
TINI,Finders Keepers - Dance Video #FindersKeepers | TINI,2909142,66193,1775,0,5382
TINI,¿Quién es más probable que...? con CAROLA #MostLikelyTo | TINI,749904,31343,570,0,3038
TINI,¿Cuál de los 3 looks les gusta más? #TiniMakeUpTutorial | TINI,505813,26760,426,0,3230
TINI,BEST FRIEND TAG - Hasta la muerte JUNTAS!! #TiniBFTag | TINI,599884,26766,288,0,2207
TINI,¡500 mil suscriptores! THANK YOU!! #TiniYoutube | TINI,227759,19878,159,0,2067
TINI,Conociendo a SEBASTIÁN YATRA l #YaNoHayNadieQueNosPare | TINI,1530020,45938,883,0,2564
TINI,¿Got Me Started o Great Escape? l #TiniPreguntas6 | TINI,298074,20030,189,0,3881
TINI,Cuando conocí a mi amor ❤️ #TiniTop10Instagram | TINI,532096,28848,432,0,2694
TINI,Room Tour de mi habitación #TiniRoomTour | TINI,692312,27825,697,0,2392
TINI,Amo a Caro pero... qué tragedia! #BlindfoldedMakeup | TINI,728938,29264,511,0,9644
TINI,Decorando el árbol de Navidad... Con Carola! #NavidadConTini | TINI,592813,27142,426,0,3595
TINI,Making Of: GOT ME STARTED #GotMeStartedMakingOf | TINI,1043896,34729,566,0,2671
TINI,Intenté no llorar pero... #LoQueLosFansEscriben | TINI,2935640,104095,3812,0,15361
TINI,¿Nutella o Dulce de leche? l #TiniPreguntas5 | TINI,1062744,42899,1172,0,7873
TINI,¡No van a creer este bus! l #TiniInLondon | TINI,290935,17784,145,0,2057
