name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Just For Laughs Gags,Stranger Gets Completely Covered by Moisturizer,6064,679,81,0,90
Just For Laughs Gags,Little Girl Pays Cop for Parking Ticket,152260,4403,114,0,322
Just For Laughs Gags,"Catapulting Stranger's Food ft. Harley Morenstein, Matthew Santoro, and JusReign",92645,2562,453,0,266
Just For Laughs Gags,Gay Cop Gives Weird Massage to Strangers,108143,3115,236,0,200
Just For Laughs Gags,Man Sells Milk from a Dog,184488,5584,147,0,337
Just For Laughs Gags,Clown Kid Throws Pie in Old Lady's Face,177887,3933,246,0,218
Just For Laughs Gags,Thirsty Man Drinks Portable Toilet Water,194778,4794,214,0,352
Just For Laughs Gags,Woman's Back Bleeds Spontaneously,209097,4791,218,0,266
Just For Laughs Gags,Teen with Super Strength Pushes Car,868609,13235,475,0,557
Just For Laughs Gags,Man Poops in Mop Bucket,170434,4511,210,0,252
Just For Laughs Gags,Old Man Steals Credit Card PINs,245274,6250,250,0,286
Just For Laughs Gags,Gay Cop Flirts with Straight Men,212208,6864,309,0,477
Just For Laughs Gags,Little Girl is Forced to Do the Splits,1084553,17328,918,0,638
Just For Laughs Gags,Clown Makes a Cop Disappear,217536,4406,259,0,201
Just For Laughs Gags,Husband Eats Dog Biscuits,253085,4822,443,0,274
Just For Laughs Gags,Invisible Archer Helps Stranger Win Tournament,190388,5855,117,0,274
Just For Laughs Gags,Little Girl Beats Cop with His Own Baton,339625,6741,235,0,331
Just For Laughs Gags,Little Girl Caught Eating a Rat,380097,8424,329,0,374
Just For Laughs Gags,Invisible Biker Prank on Strangers,221394,6359,142,0,297
Just For Laughs Gags,Hungry Cop Eats Stranger's Food,230542,5204,192,0,329
Just For Laughs Gags,Woman Ditches Stranger After Asking for Help,154615,3881,165,0,204
Just For Laughs Gags,Wishing Well That Gives YOU Money,187869,4201,172,0,238
Just For Laughs Gags,Cop Locks Strangers Out of Their Cars,174320,3720,68,0,173
Just For Laughs Gags,Doctor Accidentally Rips Woman's Leg Off,1559292,14440,1089,0,583
Just For Laughs Gags,Doctor Drops Baby During Live Birth,338544,7497,400,0,413
Just For Laughs Gags,Ambulance Driver Puts A Living Person In a Body Bag,249766,5619,201,0,247
Just For Laughs Gags,Turning Stuffed Dogs into Real Dogs,165993,4449,100,0,205
Just For Laughs Gags,Kitten Killed by the SPCA,246368,6116,306,0,373
Just For Laughs Gags,Woman Sprays Cop in the Face with Water Gun,173611,5685,115,0,298
Just For Laughs Gags,Man Has to Strip at Metal Detector,237310,4857,241,0,271
Just For Laughs Gags,Alcoholic Clown Doesn't Like Kids,278833,6112,236,0,322
Just For Laughs Gags,Woman Cheats on her Husband With Cop,1328255,13881,1117,0,535
Just For Laughs Gags,Kid Covers Car in Graffiti For His Mom,307043,6784,206,0,296
Just For Laughs Gags,SpiderMan Needs His Coffee,340469,8545,202,0,343
Just For Laughs Gags,Dad Throws His Baby Through the Window,303568,8002,202,0,394
Just For Laughs Gags,Cop Picks Up Dog Poop With Stranger's License,233035,5193,146,0,284
Just For Laughs Gags,Bra Shopping Breast Examination,563474,13101,1008,0,1424
Just For Laughs Gags,Old Woman Resuscitates Her Dead Husband in a Casket,185389,4435,163,0,387
Just For Laughs Gags,Cop Kills Boy's Pet Mouse,305796,5450,242,0,285
Just For Laughs Gags,Mother Leaves Her Kid Behind,376147,6210,321,0,346
Just For Laughs Gags,Stuffing Turkey Intimately with Strangers,272104,4766,377,0,351
Just For Laughs Gags,Man in Outdoor Dressing Room Gets a Surprise,430755,4756,819,0,426
Just For Laughs Gags,Runner Thinks Acid is Water,265040,4988,218,0,253
Just For Laughs Gags,Fireman Striptease,356974,6367,320,0,453
Just For Laughs Gags,Grandma Bites Security Guard's Finger,339478,4410,300,0,205
Just For Laughs Gags,Surprise Gospel Show,183280,5300,184,0,332
Just For Laughs Gags,Baby Poops All Over Mom,1427295,10032,877,0,488
Just For Laughs Gags,Golfing While Underwater,260327,4334,195,0,197
Just For Laughs Gags,Bear on the Golf Course,241405,3905,685,0,259
Just For Laughs Gags,Reckless Surfer Knocks Woman to the Ground,357859,8586,226,0,406
