name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
FutParódias,♫ CR7 - 100 VITÓRIAS NA CHAMPIONS | Paródia Devagarinho - Luísa Sonza,1491108,140849,3505,0,6999
FutParódias,♫ PALMEIRAS DECACAMPEÃO BRASILEIRO | Paródia Cerveja De Garrafa - Atitude 67,1549928,113600,8672,0,10709
FutParódias,♫ MEDLEY DOS BONS DE BOLA | Paródia Medley da Gaiola - Kevin o Chris,3621573,214646,3043,0,8334
FutParódias,♫ OS PASSES MAIS LENDÁRIOS DO FUTEBOL | Paródia Irmã Gostosa - MC Livinho e MC Davi,3109260,178665,1567,0,4991
FutParódias,♫ E SE OS JOGADORES FOSSEM SUPER-HERÓIS? | Paródia New Rules - Dua Lipa,5315332,280305,3620,0,13298
FutParódias,♫ BRASILEIRÃO É SÓ ZUEIRA 2018 - 2 | Paródia Mundo Animal - Mamonas Assassinas,2207424,138503,2613,0,2983
FutParódias,♫ JESUS FAZ 3 E MAIS: ISSO É CHAMPIONS BABY | Paródia Call Me Maybe - Carly Rae Jepsen,3117076,156137,1538,0,4487
FutParódias,♫ AS MAIORES PROMESSAS DO FUTEBOL BRASILEIRO | Paródia Novinha Você é Uma Flor,5099626,247785,2303,0,24740
FutParódias,♫ PALMEIRAS E GRÊMIO DÃO TCHAU PRA LIBERTA | Paródia Atrasadinha - Felipe Araújo & Ferrugem,2025139,129711,3188,0,6283
FutParódias,♫ 5x1 - REAL MADRID É ATROPELADO PELO BARÇA | Paródia Moleque - Pacheco e Marília Mendonça,2621852,168783,3015,0,7770
FutParódias,♫ CHAMPIONS LEAGUE É DE MORRER | Paródia Last Friday Night (T.G.I.F.) - Katy Perry,3376236,174448,1686,0,14173
FutParódias,♫ A TRISTEZA DE SER DIBRADO | Paródia Parado no Bailão - MC L Da Vinte e MC Gury,4177827,196416,1790,0,3565
FutParódias,♫ CRUZEIRO CAMPEÃO E CORINTHIANS NÃO KKK | Paródia Ciumenta - Cesar Menotti e Fabiano,2105791,129239,9294,0,10401
FutParódias,"♫ BRASIL VENCEU A ARÁBIA, MAS EU DORMI | Paródia Eu to tranquilão - Mc Sapão",1896282,123311,1680,0,3587
FutParódias,♫ OS CRAQUES DO FUTEBOL NO FORTNITE | FutParódias,2326354,135656,9607,0,4556
FutParódias,♫ DESARMES INCRÍVEIS (Coitado do Atacante) | Paródia O Verão Esta Chegando - MC Davi,2365243,149125,1600,0,3382
FutParódias,♫ SÃO PAULO TÁ EM QUEDA LIVRE | Paródia Oh Bebê - MC Kekel e Kevinho,2429107,147514,4389,0,10745
FutParódias,♫ NEY E MESSI BRILHAM E NA LIBERTA TEM BR VOANDO | Paródia Medicina - Anitta,3473666,171179,2838,0,7104
FutParódias,♫ SÓ CORTE MONSTRO (Coitado do Marcador) | Paródia Solo Seduzente - Dani Russo,3617947,167821,2256,0,3523
FutParódias,♫ PANCADARIA E CHEIRINHO NA COPA DO BRASIL | Paródia Não fala não pra mim - Humberto & Ronaldo,2966041,165395,10700,0,10901
FutParódias,♫ MODRIC MELHOR DO MUNDO | Paródia Hoje - Ludmilla,4039574,195897,4399,0,8908
FutParódias,♫ A CHAMPIONS VOLTOU PAULERA | Paródia Lancinho - Turma do Pagode,3306144,183592,2663,0,4528
FutParódias,♫ A LOUCA CORRIDA DO BRASILEIRÃO | FutParódias,1626881,108282,3994,0,6314
FutParódias,♫ TURUTUM (Só Lançamento Fera) | Paródia MC Kevinho,2356843,148081,1872,0,3880
FutParódias,♫ BRASIL PASSEOU SOBRE O PODEROSO EL SALVADOR | Paródia Exagerado - Naldo,4182829,177976,3100,0,5506
FutParódias,♫ A SELEÇÃO TÁ DE VOLTA | Paródia Os Maloca - Perera DJ,3769896,175684,3568,0,5531
FutParódias,♫ PÔS NA FRENTE É TCHAU (Só arrancada top) | Paródia Pra Inveja é Tchau - MC Kevin e MC Davi,10704414,284126,4213,0,8528
FutParódias,♫ QUE TIME EUROPEU CONTRATOU MELHOR!? | Paródia Saideira - Atitude 67,3612267,154122,2173,0,9549
FutParódias,"♫ LIBERTA: FLA, TIMÃO E SANTOS CHORAM... OUTROS COMEMORAM! | Paródia O Alvo - Diego & Victor Hugo",2312817,129996,4906,0,5437
FutParódias,♫ QUEM VAI SER O MELHOR DA EUROPA? | Paródia Vagalumes - Pollo,3139805,169077,2092,0,10401
FutParódias,"♫ SÓ LENÇOL TOP, BRO! | Paródia Bro - Raffa Moreira",3761299,184106,4850,0,5550
FutParódias,♫ DEPOIS DA COPA DO MUNDO É A VEZ DELES | FutParódias,1824435,118586,2774,0,2394
FutParódias,♫ QUEM SEGURA O MBAPPÉ? | Paródia Eu Sou a Diva que Você Quer Copiar - Valesca Popozuda,6743759,218066,3408,0,6978
FutParódias,♫ COPA DO BRASIL: LUAN NO BOLSO E FÁBIO MITOSO | Paródia Casa Amarela - Guilherme e Santiago,2386032,149362,4189,0,6218
FutParódias,♫ QUAL BRASILEIRO VAI BRILHAR MAIS NA EUROPA? | Paródia Vou Desafiar Você - Sapão,5290859,207876,2566,0,8711
FutParódias,♫ GIGANTES vs BAIXINHOS | Paródia Pega a Receita - MC Dede e Kevinho,6299599,218289,2775,0,16357
FutParódias,♫ RONALDINHO: O MITO DOS ROLÊS ALEATÓRIOS | Paródia Din Din Din - Ludmilla,3255130,195733,2265,0,4401
FutParódias,♫ CRISTIANO ROMERO É O CARA | Paródia Não Quero Dinheiro - Tim Maia,3099200,151231,8965,0,8783
FutParódias,♫ BRASILEIRÃO É SÓ ZUEIRA - 2018 | Paródia Cumade e Cumpade - Leandro e Leonardo,3376753,175431,2729,0,6086
FutParódias,♫ PAPUM (Se a bola sobrar...) | Paródia de Futebol - MC Kevinho,3340746,169937,2196,0,3768
FutParódias,♫ NEYMAR DEU O PAPO E AGORA NÃO TEM MAIS JEITO | FutParódias,2883470,146211,4518,0,3405
FutParódias,♫ CRISTIANO RONALDO NA JUVENTUS!!! | Paródia Symphony - Clean Bandit,8146756,274092,6043,0,12376
FutParódias,♫ POR QUE A COPA ACABOU? | Paródia Firework - Katy Perry,3478664,178921,2126,0,5087
FutParódias,♫ FRANÇA CAMPEÃ DO MUNDO | Paródia Te Ensinei Certim - Ludmilla,3417414,160800,2403,0,5525
FutParódias,♫ FRANÇA E CROÁCIA NA FINAL | Paródia Deixa Ele Sofrer - Anitta,2826677,152707,2199,0,4252
FutParódias,♫ BRASIL VAZOU... MAS A COPA CONTINUA! | Paródia Amor Falso - Wesley Safadão e Aldair Playboy,3747916,180674,2290,0,5108
FutParódias,♫ 2x1 - O HEXA FOI ADIADO PELA BÉLGICA | Paródia Ao Vivo e a Cores - Matheus & Kauan,6749532,252633,6560,0,18780
FutParódias,♫ 2x0 - BRASIL MANDA O MÉXICO PRA CASA | Paródia Meiga e Abusada - Anitta,3065000,202477,2722,0,7780
FutParódias,♫ BRASIL E ARGENTINA PASSARAM! JÁ A ALEMANHA... KKK | Paródia Não Deixo Não - Mano Walter,3514126,202245,2492,0,5702
FutParódias,♫ OLHA O QUE O NEYMAR INVENTOU DESSA VEZ | FutParódias,5689053,207403,5157,0,4176
