name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Glam&amp;Gore,MY ROOMMATE DOES MY MAKEUP,965702,92883,602,0,6707
Glam&amp;Gore,DOING FX MAKEUP BLINDFOLDED Feat. Chrissy Costanza,784337,56318,278,0,2852
Glam&amp;Gore,DISCOUNT HALLOWEEN MAKEUP CHALLENGE and Haunted Series Extra Storytime!,1150171,67376,460,0,5602
Glam&amp;Gore,HAUNTED FOREST : I Did My Halloween Makeup In the Pine Barrens,1390635,86601,444,0,8801
Glam&amp;Gore,HAUNTED VILLAGE : I Did My Halloween Makeup In Sleepy Hollow,1321438,94306,355,0,6898
Glam&amp;Gore,HAUNTED PRISON : I Did My Halloween Makeup In Eastern State Penitentiary,1711450,104607,451,0,11532
Glam&amp;Gore,HAUNTED GHOST TOWN: I Did My Halloween Makeup In Jerome Arizona,1556454,101921,646,0,8991
Glam&amp;Gore,HAUNTED SHIP: I Did My Halloween Makeup On The Queen Mary,2089271,146226,610,0,13755
Glam&amp;Gore,HAUNTED HOTEL: I Did My Halloween Makeup at The Hollywood Roosevelt,2062769,145885,646,0,14172
Glam&amp;Gore,I HAD 1 MINUTE TO PICK A HALLOWEEN COSTUME FROM SPIRIT HALLOWEEN,2323698,109964,1139,0,7443
Glam&amp;Gore,Gabbie Hanna Turns Me Into Gabbie Hanna,1547972,85406,3172,0,9295
Glam&amp;Gore,Doing My Makeup UPSIDE DOWN,1405998,82445,1075,0,7311
Glam&amp;Gore,I Combined My MOST VIEWED Videos Into ONE LOOK,2152794,196315,615,0,16004
Glam&amp;Gore,ALEXA PICKS MY FX MAKEUP,1784258,115844,713,0,6866
Glam&amp;Gore,I Let Predictive Text Pick My Makeup,1906121,103039,1237,0,10490
Glam&amp;Gore,MY TINDER MATCH DOES MY MAKEUP,2895616,193035,870,0,36125
Glam&amp;Gore,"I Transformed Myself Into My Dog, Ripley",1978828,196190,922,0,10978
Glam&amp;Gore,How I Lost 28 POUNDS of FAT and 6 INCHES Off My Waist,2661794,203831,1733,0,12224
Glam&amp;Gore,I Used ONLY THE VOICEOVER to Follow A James Charles Makeup Tutorial,2465127,127999,852,0,9195
Glam&amp;Gore,I Did A Full Face Of Glam Using ONLY Special Effects Makeup,2868411,243328,1212,0,7065
Glam&amp;Gore,I Tried Wearing Eyebrow Wigs In Public For A Day,1346462,66576,452,0,4597
Glam&amp;Gore,I Let TINDER Pick My SFX Makeup,2549611,120259,976,0,7131
Glam&amp;Gore,I Tried Turning Myself Into Squidward Using Only Drugstore Makeup / Products,3694698,187906,1361,0,11725
Glam&amp;Gore,I Let TINDER Pick My Makeup,4234148,205835,1766,0,17593
Glam&amp;Gore,Why I Don't Have Eyebrows and Seeing My Brows for the First Time EVER (Kelley Baker Brow Makeover!),8489429,239951,6347,0,16145
Glam&amp;Gore,Why I Stopped Doing FX Makeup On My Channel As Often,1631553,122865,624,0,10361
Glam&amp;Gore,I Turned LAURA LEE into an ALIEN (that glows in the dark!),1444797,94797,1368,0,3000
Glam&amp;Gore,I Gave Myself an Early 2000s Makeover (And Roasted its Trends),3051670,131031,1910,0,13486
Glam&amp;Gore,Trying out Laura Lee's Nudie Patootie Palette ... While Naked !,1017283,61430,564,0,4075
Glam&amp;Gore,Answering Your TOUGH Questions,1456157,84186,457,0,7741
Glam&amp;Gore,I Went to Hot Topic and Turned Myself Into a PASTEL GOTH,2763039,146838,1306,0,72309
Glam&amp;Gore,TURNING MANNYMUA INTO A ZOMBIE,1733691,105240,731,0,6854
Glam&amp;Gore,RECREATING MY FIRST INSTAGRAM PICTURE,889221,47807,221,0,1135
Glam&amp;Gore,Cranberry Glam | Beauty Makeup Tutorial,439893,40495,94,0,2238
Glam&amp;Gore,RECREATING MY FAVORITE ARTIST'S WORK WITH MAKEUP | Alex Pardee Inspired Bodypaint Tutorial,597186,39472,165,0,1395
Glam&amp;Gore,I Tried Following A MADEYEWLOOK Makeup Tutorial,2722267,136263,879,0,7085
Glam&amp;Gore,THE JOKER DOES MY VOICEOVER + Harley & Joker Cosplay Outfit Details,538278,27620,239,0,1146
Glam&amp;Gore,Mother Nature FX Makeup Transformation,554062,56142,384,0,2480
Glam&amp;Gore,EASY HARLEY QUINN MAKEUP TUTORIAL,847864,49272,215,0,2316
Glam&amp;Gore,MADLY IN LOVE | Harley Quinn & Joker Cosplay,1065133,86101,458,0,5775
Glam&amp;Gore,TESTING OUT FAKE MAKEUP FROM THE BLACK MARKET,1330937,56390,1881,0,2776
Glam&amp;Gore,90s NICKELODEON Eyeshadow Palette & Giving myself a UNIBROW?? Glam & Helga,1308649,90752,501,0,4665
Glam&amp;Gore,TIDE POD ZOMBIE | FX Makeup Tutorial,1242264,69772,642,0,3231
Glam&amp;Gore,HOW I BECAME A MAKEUP ARTIST with pictures,670615,40665,220,0,2273
Glam&amp;Gore,GET READY WITH ME IN FREEZING NEW YORK,415514,26630,197,0,2443
Glam&amp;Gore,TRENDS THAT NEED TO DIIIEEE IN 2018 | Parody,1124151,56543,1221,0,2758
Glam&amp;Gore,I Do Holiday Makeup While In Line To Meet Santa,778945,44496,293,0,3628
Glam&amp;Gore,I made him fabulous! | Best Friend Makeover Challenge with boyinaband,1106506,65306,750,0,5115
Glam&amp;Gore,What I Think of the Global Glitter Ban,575302,33592,652,0,1498
Glam&amp;Gore,I Pretended To Be A Model On A Shoot For Jigsaw,1687948,85408,442,0,2780
