name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Bratayley,We Love It Here (WK 413.2) | Bratayley,23541,3328,38,0,875
Bratayley,Decorate the Tree (WK 413) | Bratayley,208898,10844,117,0,2273
Bratayley,Our New School (WK 412.7) | Bratayley,386589,14937,273,0,2550
Bratayley,Name That Influencer Challenge (WK 412.6) | Bratayley,224685,10863,115,0,2185
Bratayley,Secret Room Makeover (WK 412.5) | Bratayley,386957,14243,166,0,2373
Bratayley,Annie LeBling at BeautyCon Pop (WK 412.4) | Bratayley,233362,10782,116,0,2000
Bratayley,Pretending it's Summer (WK 412.3) | Bratayley,292453,12115,159,0,2507
Bratayley,Black Friday Shopping (WK 412.2) | Bratayley,441704,15917,230,0,2651
Bratayley,So Much to be Thankful For (WK 412) | Bratayley,254440,13163,134,0,3222
Bratayley,Christmas at Disney? (WK 411.7) | Bratayley,244218,11489,119,0,1769
Bratayley,Holiday Surprises (WK 411.6) | Bratayley,270384,12061,113,0,2133
Bratayley,She Got Hurt (WK 411.5) | Bratayley,273832,11635,130,0,1905
Bratayley,Girls Night (WK 411.4) | Bratayley,272965,12259,135,0,1788
Bratayley,"Finally, A House Tour (WK 411.3) | Bratayley",833747,36043,398,0,6444
Bratayley,Mini House Tour & Game Night (WK 411.2) | Bratayley,500398,21485,249,0,3120
Bratayley,New House Furniture (WK 411) | Bratayley,582484,20386,264,0,3518
Bratayley,Most Unhealthy Snack Ever (WK 410.7) | Bratayley,313423,13329,170,0,2169
Bratayley,We Got a House (WK 410.6) | Bratayley,601189,24002,260,0,4890
Bratayley,First Day with Nickelodeon (WK 410.5) | Bratayley,227558,10731,106,0,1554
Bratayley,Trying Gymnastics Again (WK 410.4) | Bratayley,520109,21882,264,0,3387
Bratayley,Releasing a Christmas Song (WK 410.3) | Bratayley,310472,13186,169,0,2278
Bratayley,Our Dogs Are Back (WK 410.2) | Bratayley,544510,21198,204,0,2943
Bratayley,Braids by Annie (WK 410.2) | Bratayley,344126,13107,174,0,1707
Bratayley,Gonna Die Trying (WK 410) | Bratayley,253104,10637,150,0,1671
Bratayley,Dancing in Public (WK 409.7) | Bratayley,270629,11375,123,0,1487
Bratayley,Live Gone Wrong (WK 409.6) | Bratayley,310869,12790,140,0,2092
Bratayley,Goodbye to Jo (WK 409.5) | Bratayley,252692,10713,129,0,1537
Bratayley,Pregnancy Reaction Video | Bratayley,1675969,56437,540,0,7109
Bratayley,Lip Sync Challenge (WK 409.4) | Bratayley,252973,11130,117,0,1486
Bratayley,Working Hard (WK 409.3) | Bratayley,203957,9526,103,0,1385
Bratayley,19 Under 19 (WK 409.2) | Bratayley,353177,14154,152,0,4342
Bratayley,Halloween Suprise Party! (WK 409) | Bratayley,302514,12933,168,0,1509
Bratayley,Can We Keep Him? (WK 408.7) | Bratayley,231043,11286,127,0,1764
Bratayley,It's Wednesdays My Dudes (WK 408.6) | Bratayley,188990,8949,113,0,1460
Bratayley,L.A. Red Carpet Party (WK 408.5) | Bratayley,410676,14319,212,0,2533
Bratayley,Mama Jo WK (408.4) | Bratayley,201860,10057,116,0,1619
Bratayley,Abducted By An Alien (WK 408.3) | Bratayley,231950,10389,119,0,2188
Bratayley,Shop Til You Drop (WK 408.2) | Bratayley,375841,15083,180,0,2276
Bratayley,Last Minute Halloween Costume Idea (WK 408) | Bratayley,251393,11031,122,0,1744
Bratayley,Hayley Gives Annie a Makeover with Freckles & Wing (WK 407.7) | Bratayley,332074,12644,179,0,1835
Bratayley,Annie's 10 Year YouTube Anniversary (WK 407.6) | Bratayley,319316,15995,172,0,3601
Bratayley,Hayley's New Wardrobe (WK 407.5) | Bratayley,490487,14165,220,0,2358
Bratayley,Outfits For The Streamys! (WK 407.4) | Bratayley,276152,11661,121,0,1820
Bratayley,Jo's Back! (WK 407.3) | Bratayley,290218,12682,140,0,2631
Bratayley,New House Design Decisions (WK 407.2) | Bratayley,531318,16763,240,0,1951
Bratayley,Annie Has An Announcement (WK 407) | Bratayley,324134,13114,132,0,1801
Bratayley,Hayley Gets Highlights! (WK 406.7) | Bratayley,1527503,26447,695,0,7052
Bratayley,Halloween Makeup Test (WK 406.6) | Bratayley,283389,11660,141,0,1927
Bratayley,In House Masseuse (WK 406.5) | Bratayley,280460,11463,136,0,1670
Bratayley,New Eyelash Extensions! (WK 406.4) | Bratayley,375810,14617,343,0,2773
