name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Goldmines Telefilms,"Sabse Bada Chaalbaaz (Bombaat) 2018 New Released Full Hindi Dubbed Movie | Ganesh, Ramya",1214211,7158,1262,0,759
Goldmines Telefilms,"Sabse Bada Chaalbaaz (Bombaat) 2018 Official Hindi Dubbed Trailer | Ganesh, Ramya, Mukesh Rishi",94320,820,253,0,192
Goldmines Telefilms,"Ghar Mein Ram Gali Mein Shyam Hindi Dubbed Full Movie | Venkatesh, Soundarya",522345,2204,436,0,317
Goldmines Telefilms,"Ghayal Khiladi (Velaikkaran) 2018 Official Hindi Dubbed Teaser | Sivakarthikeyan, Nayanthara",243674,4248,229,0,296
Goldmines Telefilms,"No 1 Judwaa (Maattrraan) Hindi Dubbed Full Movie | Suriya, Kajal Aggarwal, Sachin Khedekar",208117,1092,205,0,128
Goldmines Telefilms,"Tik Tik Tik (2018) New Released Full Hindi Dubbed Movie | Jayam Ravi, Nivetha Pethuraj",27447559,206619,18269,0,16304
Goldmines Telefilms,"Lion The King (Janda Pai Kapiraju) Hindi Dubbed Full Movie | Nani, Amala Paul, Sarathkumar",852417,4725,658,0,386
Goldmines Telefilms,"The Power Avtaram (Avatharam) Telugu Hindi Dubbed Full Movie | Radhika Kumaraswamy, Bhanupriya",185756,1001,187,0,118
Goldmines Telefilms,"Ghayal Khiladi (Velaikkaran) 2018 Official Hindi Dubbed Motion Poster | Sivakarthikeyan, Nayanthara",132707,1697,175,0,152
Goldmines Telefilms,"Pyar Ka Ehsaas (Chukkallo Chandrudu) Telugu Hindi Dubbed Full Movie | Siddharth Narayan, Sadha",265789,1936,241,0,152
Goldmines Telefilms,"Honeymoon Ke Side Effects (Priyasakhi) Tamil Hindi Dubbed Full Movie | R. Madhavan, Sadha",143165,1065,204,0,165
Goldmines Telefilms,"The Super Khiladi 3 (Nenu Sailaja) Telugu Hindi Dubbed Full Movie | Ram Pothineni, Keerthy Suresh",5900331,22371,3559,0,1533
Goldmines Telefilms,"OM 3D Telugu Hindi Dubbed Full Movie | Nandamuri Kalyan Ram, Kriti Kharbanda, Nikesha Patel",984095,5008,651,0,446
Goldmines Telefilms,"Ladakhoo (Jai) Tamil Hindi Dubbed Full Movie | Prashanth, Anshu, Thiagarajan",1033971,1345,685,0,198
Goldmines Telefilms,"Sabse Bada Khel (Classmates) Telugu Hindi Dubbed Full Movie | Sumanth, Sadha, Ravi Varma, Sharwanand",132674,1040,172,0,153
Goldmines Telefilms,"Sabse Badi Hera Pheri 2 (Denikaina Ready) Telugu Hindi Dubbed Full Movie | Vishnu Manchu, Hansika",708184,2567,571,0,174
Goldmines Telefilms,"Tik Tik Tik (2018) Official Hindi Dubbed Trailer 2 | Jayam Ravi, Nivetha Pethuraj, Ramesh Thilak",340007,6730,429,0,528
Goldmines Telefilms,"Tejasvini (Aramm) 2018 New Released Full Hindi Dubbed Movie | Nayantara, Sunu Lakshmi",5892648,44626,3732,0,5168
Goldmines Telefilms,"Tejasvini (Aramm) 2018 Official Hindi Dubbed Trailer | Nayantara, Sunu Lakshmi",337568,4038,203,0,253
Goldmines Telefilms,"Meri Taqat Mera Faisla (Venghai) Tamil Hindi Dubbed Full Movie | Dhanush, Tamannaah, Prakash Raj",161492,988,160,0,93
Goldmines Telefilms,"No. 1 Dilwala (Vunnadhi Okate Zindagi) Official Hindi Dubbed Teaser | Ram Pothineni, Lavanya",1086157,19929,648,0,1304
Goldmines Telefilms,"Tik Tik Tik (2018) Official Hindi Dubbed Trailer | Jayam Ravi, Nivetha Pethuraj, Ramesh Thilak",527685,8942,378,0,669
Goldmines Telefilms,"Garudaveda (PSV Garuda Vega) Official Hindi Dubbed Motion Poster | Rajasekhar, Pooja Kumar",87043,867,204,0,84
Goldmines Telefilms,"Fightwala (Sundarapandian) Tamil Hindi Dubbed Full Movie | M. Sasikumar, Lakshmi Menon, Vijay",504317,3599,477,0,317
