name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Disney Junior España,Cars: La Repetición: La llegada de Rayo McQueen a Radiator Springs | Disney Junior Oficial,6009,38,13,0,1
Disney Junior España,Mickey y los Superpilotos: Las locas aventuras de Chip y Chop: ¡Cometa-tástrofe! | Disney Junior,585101,1181,536,0,9
Disney Junior España,Mickey y los Superpilotos: Momentos Mágicos - ¡Detened a Lazlo! | Disney Junior Oficial,84267,421,177,0,4
Disney Junior España,Vampirina: Tutorial Halloween - Maquillaje Vampirina | Disney Junior Oficial,7108,44,16,0,2
Disney Junior España,Bingo y Rolly: HALLOWEEN Momentos Mágicos - Aulli-ween encantado | Disney Junior Oficial,26178,98,33,0,1
Disney Junior España,Tutorial: Decora tus magdalenas con PJ Masks | Disney Junior Oficial,9291,50,17,0,0
Disney Junior España,La Princesa Sofía: Momentos Mágicos - Los amigos caballos | Disney Junior Oficial,58691,204,68,0,3
Disney Junior España,Mickey y los Superpilotos: Momentos Mágicos -  Las abejas exploradoras | Disney Junior Oficial,41622,115,58,0,1
Disney Junior España,Mickey y los Superpilotos: HALLOWEEN Momentos Mágicos - La fiesta fantasma de Pete | Disney Junior,54960,243,93,0,1
Disney Junior España,Vampirina: Tutorial Halloween - Bolso de fieltro de Vampirina | Disney Junior Oficial,6272,44,6,0,1
Disney Junior España,Vampirina: El Vampichat de Vampirina | Disney Junior Oficial,13275,43,11,0,1
Disney Junior España,Los cuentos de Minnie: Episodios completos 21-25 | Disney Junior Oficial,1435507,2768,1242,0,15
Disney Junior España,Vampirina: Tutorial Halloween - El baile del escalofrío | Disney Junior Oficial,18184,65,34,0,1
Disney Junior España,Canta en inglés - Vampirina: Home Scream Home | Disney Junior Oficial,35327,317,179,0,3
Disney Junior España,Vampirina: Disney Junior Music Party – Vampiween | Disney Junior Oficial,15021,68,19,0,3
Disney Junior España,Vampirina: Tutorial Halloween - La linterna de Demi | Disney Junior Oficial,6695,56,10,0,1
Disney Junior España,Vampirina: Tutorial Halloween -  Huesos de hojaldre & Salsa de guisantes | Disney Junior Oficial,4474,17,12,0,1
Disney Junior España,"Vampirina: Disney Junior Music Party – Hogar, atroz hogar | Disney Junior Oficial",9925,47,11,0,0
Disney Junior España,Vampirina: Tutorial Halloween -  Bolsa de chuches de Vampirina | Disney Junior Oficial,6138,40,15,0,0
Disney Junior España,PJ Masks Cortos : Determinación | Disney Junior Oficial,10932,49,10,0,0
Disney Junior España,Cars: La repetición: Final de las cuatrocientas de Dinoco | Disney Junior Oficial,5145,25,9,0,0
