name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Gabriella Saraivah,ROTINA REAL ÚLTIMO DIA DE AULA - GABRIELLA SARAIVAH,1,1350,30,0,111
Gabriella Saraivah,MINHA MÃE DISSE SIM PRA TUDO NA LOJA DE PRESENTES - GABRIELLA SARAIVAH,68079,9763,108,0,719
Gabriella Saraivah,FOTOS TUMBLR DE CASAL - GABRIELLA SARAIVAH FT VICTOR HUGO PIO,240219,23430,280,0,1614
Gabriella Saraivah,NÃO ESCOLHA O M&M’S ERRADO (SLIME CHALLENGE) - GABRIELLA SARAIVAH,117262,9198,202,0,917
Gabriella Saraivah,MEUS BIQUÍNIS - GABRIELLA SARAIVAH,91605,13785,209,0,1274
Gabriella Saraivah,ROLETA MISTERIOSA DE PIZZA - GABRIELLA SARAIVAH Ft GUI SETA,95896,9898,153,0,1131
Gabriella Saraivah,ROLETA MISTERIOSA DE SORVETE - GABRIELLA SARAIVAH Ft TAUALEGRE,36445,5213,81,0,490
Gabriella Saraivah,VESTINDO AS ROUPAS DO MEU IRMÃO - GABRIELLA SARAIVAH FT GUIDO SARAIVAH,87671,10144,261,0,840
Gabriella Saraivah,5 COISAS QUE PROVAM QUE O GAROTO ESTÁ A FIM DE VOCÊ - GABRIELLA SARAIVAH,189843,22416,365,0,1491
Gabriella Saraivah,FUI REJEITADA PELO CRUSH - GABRIELLA SARAIVAH,83432,9768,236,0,1029
Gabriella Saraivah,MINHA MÃE DISSE SIM PRA TUDO NO MERCADO - GABRIELLA SARAIVAH,1455068,56093,2475,0,2475
Gabriella Saraivah,APAIXONADA | PLAYLIST 2018 - GABRIELLA SARAIVAH,185219,20518,460,0,1095
Gabriella Saraivah,TENTE NÃO CANTAR E NEM DANÇAR  - GABRIELLA SARAIVAH Ft. GUI SETA,734777,48586,1353,0,2601
Gabriella Saraivah,MINHA MÃE DISSE SIM PRA TUDO NA PAPELARIA - GABRIELLA SARAIVAH,821215,65283,1361,0,2029
Gabriella Saraivah,COMI FORMIGA | PASSEIO PELA AMAZÔNIA | TOUR AROUND OF AMAZON  - GABRIELLA SARAIVAH,60210,6970,93,0,595
Gabriella Saraivah,DICAS PRA AUMENTAR SUA AUTOESTIMA - GABRIELLA SARAIVAH,80065,14410,165,0,1172
Gabriella Saraivah,MINHA MÃE DISSE SIM PRA TUDO NO SHOPPING - GABRIELLA SARAIVAH,890055,71013,1789,0,2487
Gabriella Saraivah,TIPOS DE CRIANÇAS NO SUPERMERCADO - GABRIELLA SARAIVAH,77671,7434,97,0,585
Gabriella Saraivah,O QUE É MACHISMO PARA UMA GAROTA DE 14 ANOS - GABRIELLA SARAIVAH,407046,52339,1452,0,4525
Gabriella Saraivah,COMENTANDO OS LOOKS DOS FAMOSOS TEENS - GABRIELLA SARAIVAH,118667,12817,465,0,1123
Gabriella Saraivah,"TENTE NÃO CHORAR, GANHEI UMA SOBREMESA NO PARIS 6 - GABRIELLA SARAIVAH",54745,6350,116,0,379
Gabriella Saraivah,MINHA FESTA SURPRESA #gabifaz14 - GABRIELLA SARAIVAH,391279,29182,430,0,1995
Gabriella Saraivah,DESAFIO DO OVO - GABRIELLA SARAIVAH FT CAROL OLIVEIRA E JUAN CIANCIO,107880,11867,251,0,589
Gabriella Saraivah,REAGINDO A CHIQUITITAS PARTE 2 - GABRIELLA SARAIVAH,428077,23972,605,0,1947
Gabriella Saraivah,"ERREI, APAGO OU NÃO APAGO O CRUSH | Uni-ball signos TSI  a caneta que apaga  - GABRIELLA SARAIVAH",72315,8610,219,0,711
Gabriella Saraivah,FUNK COM EMOJI - GABRIELLA SARAIVAH ft GABRIEL CHADAN E JOÃO LUCAS,97975,10180,219,0,568
Gabriella Saraivah,PLAYLIST 2018 - GABRIELLA SARAIVAH,287634,27814,852,0,1844
Gabriella Saraivah,DICAS DE ESTUDOS  | KUMON - GABRIELLA SARAIVAH,117789,8027,171,0,748
Gabriella Saraivah,REAGINDO A CENAS DE CHIQUITITAS - GABRIELLA SARAIVAH,927477,52154,1676,0,4629
Gabriella Saraivah,MEU CRUSH COM MINHA MELHOR AMIGA - GABRIELLA SARAIVAH,136547,14447,241,0,1222
Gabriella Saraivah,TIPOS DE ALUNOS EM ÉPOCA DE PROVAS - GABRIELLA SARAIVAH,104188,11954,265,0,1204
Gabriella Saraivah,MEU CRUSH - GABRIELLA SARAIVAH,315084,30922,796,0,5631
Gabriella Saraivah,FOTOS TUMBLR. NA PRAIA - GABRIELLA SARAIVAH,184837,21068,302,0,1205
Gabriella Saraivah,MEUS BIQUÍNIS FAVORITOS 2018  - GABRIELLA SARAIVAH,673151,35193,1454,0,3786
Gabriella Saraivah,MATERIAL ESCOLAR 2018 | RENOVANDO - GABRIELLA SARAIVAH,172614,15517,304,0,1323
Gabriella Saraivah,MENSTRUEI NO COLÉGIO - E AGORA,200631,21057,341,0,2429
