name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Priscila Simões,FOTOS TUMBLR GRÁVIDA + SPOILER DO QUARTO DA BEBÊ | Priscila Simões,258702,43686,405,0,1348
Priscila Simões,O MELHOR CARRINHO DE BEBÊ PARA A LARI 💕 Modelo Soul da Burigotto | Priscila Simões,88311,13437,110,0,303
Priscila Simões,"MARQUEI GINECOLOGISTA, E AGORA? COMO ME PREPARAR? 😱 | Priscila Simões",83723,16335,81,0,571
Priscila Simões,TESTANDO A BASE FLUÍDA DA VULT | #MinhaoPRInião 🤔,64277,12798,92,0,539
Priscila Simões,🔥 MEGA RECEBIDOS DA LARISSA 🔥 ENXOVAL COMPLETO DOS EUA | Priscila Simões,250951,35622,280,0,759
Priscila Simões,DINHEIRO JOGADO FORA? - TESTANDO MAKES DA 25 DE MARÇO | Priscila Simões,112565,21476,172,0,551
Priscila Simões,5 TRUQUES QUE TODA GRÁVIDA PRECISA SABER | Priscila Simões,90628,16611,113,0,411
Priscila Simões,RESENHA LINHA BANHO DE VERNIZ DA FOREVER LIZ + DIÁRIO VIAJANTE | Priscila Simões,48243,9213,76,0,244
Priscila Simões,"MENSTRUEI SENDO VIRGEM, E AGORA? 😩 | #PapoCalcinha sobre menstruação!",107992,24891,168,0,799
Priscila Simões,TIVE MINHA PRIMEIRA CONTRAÇÃO + ULTRASSOM 4D DA LARISSA | Priscila Simões,199754,40566,186,0,932
