name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
AviciiOfficialVEVO,Avicii - Friend Of Mine (Original Video) ft. Vargas & Lagola,16067676,243524,4856,0,17593
AviciiOfficialVEVO,Avicii - You Be Love (Original Video) ft. Billy Raffoul,9028154,155123,3970,0,5614
AviciiOfficialVEVO,Avicii - Lonely Together “ Alan Walker Remix” ft. Rita Ora,1599821,47264,860,0,2005
AviciiOfficialVEVO,Avicii - Without You (Merk & Kremont Remix) ft. Sandro Cavazza,678745,17247,406,0,792
AviciiOfficialVEVO,Avicii - Without You (Otto Knows Remix) ft. Sandro Cavazza,2382175,38086,769,0,1455
AviciiOfficialVEVO,Avicii - Lonely Together ft. Rita Ora,118569393,879609,20650,0,23082
AviciiOfficialVEVO,Avicii - Without You (The Making Of) ft. Sandro Cavazza,3528236,70282,760,0,3183
AviciiOfficialVEVO,Avicii - What Would I Change It To (Part 5 – Lyric Video) ft. AlunaGeorge,3072583,50045,730,0,1650
AviciiOfficialVEVO,Avicii - Without You (Part 4) ft. Sandro Cavazza,10049444,131250,1847,0,5280
AviciiOfficialVEVO,Avicii - You Be Love (Part 3 – Lyric Video) ft. Billy Raffoul,2735330,50741,707,0,1747
AviciiOfficialVEVO,Avicii - Lonely Together (Part 2 - Lyric Video) ft. Rita Ora,8159907,117126,1665,0,2728
AviciiOfficialVEVO,Avicii - Friend Of Mine (Part 1 - Lyric Video) ft. Vargas & Lagola,9029271,151594,2336,0,5739
AviciiOfficialVEVO,Avicii - Friend Of Mine ft. Vargas & Lagola,4860840,62597,2596,0,3199
AviciiOfficialVEVO,Avicii - Without You ft. Sandro Cavazza,91047129,759089,15722,0,41130
AviciiOfficialVEVO,Avicii - Lonely Together ft. Rita Ora,15594919,149763,3928,0,4492
AviciiOfficialVEVO,Avicii - You Be Love ft. Billy Raffoul,5940609,70802,2562,0,2913
AviciiOfficialVEVO,Avicii - What Would I Change It To ft. AlunaGeorge,5790761,65434,2191,0,2844
AviciiOfficialVEVO,Avicii - Broken Arrows,61959287,553128,12992,0,16112
AviciiOfficialVEVO,Avicii - Broken Arrows - Teaser,920943,19051,541,0,569
AviciiOfficialVEVO,Avicii - For A Better Day (KSHMR Remix),2295958,33411,675,0,1150
AviciiOfficialVEVO,Avicii - For A Better Day (Billon Remix),249979,2533,520,0,130
AviciiOfficialVEVO,Avicii - For A Better Day (DubVision Remix),543042,7458,402,0,241
AviciiOfficialVEVO,Avicii - True Believer (Lyric Video),3318578,28691,548,0,1219
AviciiOfficialVEVO,Avicii - Trouble (Lyric Video),6956897,50552,718,0,1657
AviciiOfficialVEVO,Avicii - Sunset Jesus (Lyric Video),10955715,60076,1292,0,2594
AviciiOfficialVEVO,Avicii - Touch Me (Lyric Video),2781005,20523,640,0,518
AviciiOfficialVEVO,Avicii - City Lights (Lyric Video),4407876,32983,703,0,1390
AviciiOfficialVEVO,Avicii - Talk To Myself (Lyric Video),3846779,30457,1008,0,1018
AviciiOfficialVEVO,Avicii - Can't Catch Me (Lyric Video),2816469,28062,525,0,983
AviciiOfficialVEVO,Avicii - Somewhere In Stockholm (Lyric Video),6164075,44937,984,0,2347
AviciiOfficialVEVO,Avicii - Ten More Days,3861384,40933,1051,0,1825
AviciiOfficialVEVO,Avicii - Gonna Love Ya,7947644,61802,1158,0,2087
AviciiOfficialVEVO,Avicii - Broken Arrows,27259867,183786,4546,0,7011
AviciiOfficialVEVO,Avicii - For A Better Day,65068928,466119,14231,0,15564
AviciiOfficialVEVO,Avicii - Pure Grinding,27170484,230151,7155,0,6294
AviciiOfficialVEVO,Avicii - Waiting For Love (Prinston & Astrid S Acoustic Version),958066,17872,382,0,683
AviciiOfficialVEVO,Avicii - Waiting For Love (Carnage & Headhunterz Remix),4007949,46330,1152,0,1516
AviciiOfficialVEVO,Avicii - Waiting For Love (Sam Feldt Remix),642218,10276,179,0,317
AviciiOfficialVEVO,Avicii - Waiting For Love (Tundran Remix),180900,3180,201,0,90
AviciiOfficialVEVO,Avicii - Waiting For Love (Autograf Remix),309832,5660,155,0,129
AviciiOfficialVEVO,Avicii - Waiting For Love (Marshmello Remix),3937513,58909,1074,0,2108
AviciiOfficialVEVO,Avicii - Waiting For Love,496656010,3426027,72223,0,182479
AviciiOfficialVEVO,Avicii - Waiting For Love (360 Video),20152639,228390,7327,0,8933
AviciiOfficialVEVO,Avicii - Waiting For Love (Lyric Video),115819932,1163979,16538,0,62485
AviciiOfficialVEVO,Avicii - Feeling Good,30219684,309845,9484,0,9258
AviciiOfficialVEVO,Avicii - The Nights,412557672,2953935,53878,0,160121
AviciiOfficialVEVO,Avicii - The Nights (Lyric Video),11827757,125255,2245,0,4185
AviciiOfficialVEVO,Avicii - The Nights (Audio),22093366,179088,3734,0,8248
AviciiOfficialVEVO,Avicii - The Days (Lyric Video),164864298,777953,19985,0,23711
AviciiOfficialVEVO,Avicii - Addicted To You (Live From Las Vegas),2433786,22417,603,0,478
