name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Red Bull Batalla De Los Gallos,Perfil de Gallo: Wos - Final Internacional 2018,58226,4547,91,0,532
Red Bull Batalla De Los Gallos,ARGENTINA | Red Bull Panamericana - LA SERIE - Capítulo 06,59333,3458,59,0,395
Red Bull Batalla De Los Gallos,PERÚ y CHILE | Red Bull Panamericana - LA SERIE - Capítulo 05,173445,2464,41,0,417
Red Bull Batalla De Los Gallos,"Misionero: ""Me gustaría que el público sienta lo mismo que siento yo"" | La Gallera - Capítulo 16",30556,1846,24,0,287
Red Bull Batalla De Los Gallos,Ya somos 2 millones | Red Bull Batalla de los Gallos,70385,6534,62,0,444
Red Bull Batalla De Los Gallos,ECUADOR | Red Bull Panamericana - LA SERIE - Capítulo 04,235731,1971,17,0,240
Red Bull Batalla De Los Gallos,Perfil de Gallo: Yeriko - Final Internacional 2018,13542,896,24,0,102
Red Bull Batalla De Los Gallos,Perfil de Gallo: Valles-T - Final Internacional 2018,19177,954,28,0,86
Red Bull Batalla De Los Gallos,Perfil de Gallo: Switch - Final Internacional 2018,8167,531,9,0,86
Red Bull Batalla De Los Gallos,Perfil de Gallo: RVS - Final Internacional 2018,14235,773,30,0,84
Red Bull Batalla De Los Gallos,Perfil de Gallo: Rapder - Final Internacional 2018,18981,1185,75,0,200
Red Bull Batalla De Los Gallos,Perfil de Gallo: Pepe Grillo - Final Internacional 2018,24904,1692,43,0,165
Red Bull Batalla De Los Gallos,Perfil de Gallo: Neón - Final Internacional 2018,20734,833,119,0,247
Red Bull Batalla De Los Gallos,Perfil de Gallo: Letra - Final Internacional 2018,19235,1186,27,0,175
Red Bull Batalla De Los Gallos,Perfil de Gallo: KDT - Final Internacional 2018,13619,920,29,0,190
Red Bull Batalla De Los Gallos,Perfil de Gallo: Jaze - Final Internacional 2018,8134,675,15,0,120
Red Bull Batalla De Los Gallos,Perfil de Gallo: Índico - Final Internacional 2018,11309,465,73,0,154
Red Bull Batalla De Los Gallos,Perfil de Gallo: Bnet - Final Internacional 2018,37289,2559,49,0,314
Red Bull Batalla De Los Gallos,Perfil de Gallo: Dozer - Final Internacional 2018,39742,2946,59,0,385
Red Bull Batalla De Los Gallos,Aczino & Charly Iacono | Red Bull Street Style feat. Batalla de los Gallos,80244,5888,63,0,287
Red Bull Batalla De Los Gallos,"Aczino: ""Me veo como bicampéon internacional"" | La Gallera - Capítulo 15",131917,5855,162,0,1508
Red Bull Batalla De Los Gallos,COLOMBIA | Red Bull Panamericana - LA SERIE - Capítulo 03,263637,2587,34,0,166
Red Bull Batalla De Los Gallos,Lección 7 | Aprende español con Batalla de los Gallos,50824,2425,190,0,141
