name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
영국남자 Korean Englishman,4년만에 만난 영국 귀족 테드의 첫 한식 먹방!? (저희 과거를 털어봤어요!!),725829,19084,232,0,1955
영국남자 Korean Englishman,2년만에 돌아온 영국 신사의 한국 고깃집 먹방!! (feat. 손흥민 선수 최애 맛집),1803592,34916,633,0,4565
영국남자 Korean Englishman,수능 영어문제를 풀어본 영국 선생님들의 점수는?!,1446699,31845,589,0,10466
영국남자 Korean Englishman,교복 입고 한국 중학교를 처음 다녀본 영국남자!?!,1092460,34902,407,0,2982
영국남자 Korean Englishman,런던 힙스터들이 간다는 핫한 한국 퓨전 맛집 먹방! (인생만두 + JMT 옛날통닭!!),1094843,24324,283,0,2525
영국남자 Korean Englishman,제주 흑돼지 오겹살 + 껍데기에 두 손 두 발 다 든 세계 탑모델 “럭키 블루 스미스”,4106588,83483,1405,0,7624
영국남자 Korean Englishman,콩글리쉬 처음 들어본 영국 선생님들의 반응?!,1307650,27539,557,0,3230
영국남자 Korean Englishman,미국의 가장 비싼 한국 고기집 $$$ (Feat. Buzzfeed 스티븐),1051110,21853,436,0,2033
영국남자 Korean Englishman,핫 치토스로 덮힌 마약 옥수수!! (LA다저스 야구장 먹방),537562,10940,205,0,1000
영국남자 Korean Englishman,한국인 할리우드 배우가 소개해준 LA갈비 맛집!? (미국 갈비 1인분 사이즈에 깜놀!!),851304,14740,374,0,1701
영국남자 Korean Englishman,"한국 아이스크림 처음 먹어본 미국인들의 반응 2탄!!! (스크류바, 더위사냥, 아맛나, 바밤바, 아이스요구르트)",1433451,22755,700,0,2830
영국남자 Korean Englishman,맘스터치 전메뉴 털기 먹방! 키노시타 유카와 2대1 대결!! (버거 종류 왜 이렇게 많아요!?!😂),1211532,21640,599,0,2327
영국남자 Korean Englishman,우리가 변하는 이유...,757598,24289,508,0,3682
영국남자 Korean Englishman,Top Youtubers try the ORIGINAL Korean FIRE CHICKEN! (ORIGIN of the Korean Fire Noodle Challenge),906833,17438,314,0,2085
영국남자 Korean Englishman,한복 헤어+메이크업 처음 받고 변신한 영국부부의 마지막 밤 데이트...?!,814902,19482,224,0,2128
영국남자 Korean Englishman,"가장 냄새 심한 치즈부터 15만원짜리 물, 나가 칠리 보드카, 그리고 극단적인 헤어스타일. 보고도 믿지 못하실겁니다....",395246,7990,140,0,695
영국남자 Korean Englishman,"최고의 ""스태미나 요리"" 양념 장어구이를 처음 먹어본 영국 부부의 반응 (효과최고?!ㅋㅋ)",2247564,27028,765,0,3022
영국남자 Korean Englishman,흔한 한국 슈퍼에서 장보다가 깜짝 놀란 영국부부!?,2002636,23002,691,0,1973
영국남자 Korean Englishman,영국부부가 롯데월드타워 81층에서 먹는 미슐랭 스타★ 한식 (서울 초호화 데이트 끝판왕!),1359354,23953,552,0,2931
영국남자 Korean Englishman,"랍스터, 낙지, 전복 다 꽉찬 혜자스러운 해물라면 실화!? 인생 해물 먹방!!",1963416,23883,647,0,2422
영국남자 Korean Englishman,부산 해변에서 더위를 날리는 영국 신부님+아내!!,840168,14569,214,0,1165
영국남자 Korean Englishman,아내에게 한국 배달문화 소개하다가 로맨틱해진 영국 신부님!?,1570578,20662,543,0,2075
영국남자 Korean Englishman,한국의 교육 현실에 깜짝 놀란 케임브리지 졸업생,1822174,27075,1945,0,6661
영국남자 Korean Englishman,한국 야구장에서 삼겹살 구워먹고 깜놀한 영국 부부!!⚾🐷,2180719,28483,744,0,3161
영국남자 Korean Englishman,치맥 먹으러 아내까지 데리고 한국 온 영국신부님!?!,2542494,40806,744,0,5032
영국남자 Korean Englishman,드디어 한국에 날아온 영국 잉꼬부부! (신부님 + 와이프 제니),1376774,30285,321,0,4498
영국남자 Korean Englishman,한국 전투식량을 처음 먹어본 영국 군인들의 반응!?!,5208116,64841,1754,0,10819
영국남자 Korean Englishman,부산에서 피쉬앤칩스 푸드트럭 개업한 영국남자!! (망삘),888698,14192,403,0,1356
영국남자 Korean Englishman,미국에서 악어 통구이 먹방 도전!!,629026,11488,460,0,1601
영국남자 Korean Englishman,미국 전국 최고 치킨집으로 선정된 한국 치킨을 먹어본 미국인들의 반응!!,1969753,21317,552,0,2191
영국남자 Korean Englishman,상어고기=꿀맛!!? 반전있는 전통 두바이 음식!!,525991,11402,228,0,1297
영국남자 Korean Englishman,두바이에서 황금으로 만든 3코스 요리 먹다!!,683816,11409,263,0,955
영국남자 Korean Englishman,청주에서 만난 인생 치즈볶음밥!,1514575,26890,528,0,4669
영국남자 Korean Englishman,한국 술+안주를 처음 먹어본 데드풀의 반응!?,4900550,106740,1474,0,7790
영국남자 Korean Englishman,라이언 레이놀즈와 한강에서 한 잔 했습니다 (티저),877570,17156,420,0,2002
영국남자 Korean Englishman,"진짜 북한식당 ""옥류관"" 평양냉면의 맛은!?",1535756,25185,1339,0,4366
영국남자 Korean Englishman,그동안 못했던 이야기들...,1250579,33976,1877,0,5564
영국남자 Korean Englishman,한국음식을 먹어본 어벤져스 배우들의 반응?! (실화),10291271,201938,10342,0,20230
영국남자 Korean Englishman,한국의 이색카페 가보고 깜짝 놀라는 외국인들! (VR + 너구리 + 낮잠!?),1406423,23000,688,0,1914
영국남자 Korean Englishman,맘스터치 처음 먹어보는 외국인들의 반응!?,3333144,29620,1152,0,5632
영국남자 Korean Englishman,한국 매운음식 왕중왕전: 외국인도 중독되는 매운 음식 최강자는?!,1542550,17398,536,0,1706
영국남자 Korean Englishman,한국 배달음식 왕중왕전: 외국인 입맛에 최고 잘 맞는 배달음식은?!,3074366,28973,990,0,2826
영국남자 Korean Englishman,흔한 한국 영화관 간식 먹어보고 깜짝 놀란 영국인!!,1915306,19888,588,0,1934
영국남자 Korean Englishman,강릉 중앙시장 음식 먹어보고 깜짝 놀란 노르웨이 올림픽 스키선수들!?,1748256,19691,521,0,1771
영국남자 Korean Englishman,레전드 노르웨이 스키선수들의 한국 벌꿀집 먹방!?!,1366917,17564,351,0,1420
영국남자 Korean Englishman,유럽에 없는 한국 과일 먹고 깜짝 놀란 체코 스키선수들!!,2583925,20100,807,0,2207
영국남자 Korean Englishman,강원도 산골짜기에 숨어있는 야외온천을 처음 가본 영국남자!!,1063847,15471,272,0,1244
영국남자 Korean Englishman,한국 고구마피자 먹고 이민 결정한 가나 스켈레톤 선수!,1973015,29975,560,0,2547
영국남자 Korean Englishman,홍어 보다 냄새 심한 음식 찾았다: 스웨덴🇸🇪썩힌 청어!!!🤢,863925,11543,287,0,1569
영국남자 Korean Englishman,평창 올림픽 온 외국인들의 솔직한 생각...,1058734,19811,296,0,1631
