name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
Sam and Nia,We Wrapped the Biggest Tree in Town in Christmas Lights!!,11543,991,19,0,147
Sam and Nia,MEETING OUR FAVORITE HARLEM GLOBE TROTTERS!!,22355,1105,36,0,172
Sam and Nia,🎄Christmas Tree Decorating DISASTER!,45279,1905,59,0,576
Sam and Nia,She Broke Her Arm!?!,92307,2988,118,0,555
Sam and Nia,HILARIOUS ICE CREAM CHALLENGE!!,34926,1744,59,0,196
Sam and Nia,We Inherited a Lake!,48242,1933,46,0,333
Sam and Nia,🚪ENTERING A SECRET DOOR! 😏,35125,1703,41,0,225
Sam and Nia,"Funny Reaction to First A.D.D. Treatment | ""I can't have fun!""",55826,2120,69,0,385
Sam and Nia,Spreading Holiday TEAR💧,58172,2276,36,0,327
Sam and Nia,Twins Born Years Apart!,51679,2044,55,0,290
Sam and Nia,HER FIRST NEW CAR!!,57245,2045,54,0,291
Sam and Nia,CHRISTMAS SHOPPING,44069,1837,33,0,197
Sam and Nia,HOUSE TOUR!!,85061,2662,49,0,250
Sam and Nia,This MOM Shows Off Her Dance Skills!!,33763,1642,50,0,281
Sam and Nia,Mommy’s Going to Court!!,52211,2084,68,0,375
Sam and Nia,A Day Full of Accidents 🤕,84720,2814,64,0,328
Sam and Nia,RIDICULOUS BIRTHDAY SURPRISE FOR MY SISTER! SO EMBARRASSING!!,42365,1773,30,0,203
Sam and Nia,OUR CABIN REVEAL!!,52734,2215,36,0,235
Sam and Nia,OUR BABY IS HERE!!,85726,2761,71,0,329
Sam and Nia,NASA Called about our Christmas Lights!,83290,3009,105,0,367
Sam and Nia,Dropping A Massive Pumpkin From 100 Ft High!!,69705,2550,51,0,257
Sam and Nia,THE CUTEST GOODBYE!,54604,2217,48,0,232
Sam and Nia,Shopping for My FIRST Deodorant!!,103189,3030,84,0,704
Sam and Nia,Family Daily Vlog!,36911,1794,40,0,203
Sam and Nia,NO KIDS NOVEMBER!!,46403,1888,51,0,201
Sam and Nia,HER FIRST SCARY MOVIE!!,50015,1889,46,0,266
Sam and Nia,ADORABLE GAME OF HIDE N' SEEK!!,65594,2225,53,0,261
Sam and Nia,FIRST TIME TO SEE A GOURD!?,45270,1781,39,0,180
Sam and Nia,🦈 BABY SHARK FAMILY!,497502,5035,354,0,592
Sam and Nia,Grandma Face to Face with ATTACK DOG!! | Animal Control Called!,93802,2739,173,0,365
Sam and Nia,Exciting NEW Collaboration!! My first PODCAST!!!,36459,1686,33,0,268
Sam and Nia,Someone Broke In | ROBBED!,86571,2876,72,0,374
Sam and Nia,Mommy’s Having TRIPLETS!!,218535,5051,234,0,534
Sam and Nia,SHOCKED by what Daddy Made her!,43226,1879,32,0,234
Sam and Nia,We Caught her CRYING!,53971,2046,64,0,353
Sam and Nia,Emotional Daddy Daughter Day,51671,1927,38,0,170
Sam and Nia,Home School!?!,64733,2295,54,0,333
Sam and Nia,Life Changes.,111078,3352,63,0,426
Sam and Nia,Questioning The POLICE!,52115,2107,57,0,337
Sam and Nia,HOW TO CARVE A GIANT BIG MAC PUMPKIN!!,40490,1592,46,0,185
Sam and Nia,SHOTS!!,104954,3139,93,0,386
Sam and Nia,Toddler's Adorable First Day of School!!,112785,2728,65,0,349
Sam and Nia,A sudden emURGEncy!! 💩,54909,2170,45,0,343
Sam and Nia,FALL Clean With Me!,51394,2073,34,0,349
Sam and Nia,She needs glasses?!,76002,2392,62,0,324
Sam and Nia,Taylor Swift Surprised US at Her Reputation Tour Concert!!,58862,2449,131,0,480
Sam and Nia,Baby Decorates for Fall!!,53578,1935,46,0,187
Sam and Nia,New Family Pets?!,45590,1832,33,0,220
Sam and Nia,Breast Cancer,79586,2996,81,0,540
Sam and Nia,Get Ready with Me!! #DailyMakeupRoutine,67726,2132,65,0,199
