name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
The Noite com Danilo Gentili,"Exclusivo para web: Maneva canta ""Seja para mim"" | The Noite (30/11/18)",8686,601,17,0,43
The Noite com Danilo Gentili,Exclusivo para web: Maneva revela apelidos engraçados | The Noite (30/11/18),7857,435,6,0,9
The Noite com Danilo Gentili,Entrevista com Maneva | The Noite (30/11/18),43330,2633,42,0,209
The Noite com Danilo Gentili,Entrevista com Bárbara Bruno | The Noite (30/11/18),17881,830,16,0,73
The Noite com Danilo Gentili,Monólogo: Barata lutadora | The Noite (30/11/18),25609,2343,23,0,68
The Noite com Danilo Gentili,"Maneva canta ""Tô de pé"" | The Noite (30/11/18)",3483,263,10,0,9
The Noite com Danilo Gentili,Entrevista com Wanessa Camargo | The Noite (29/11/18),134892,5539,329,0,789
The Noite com Danilo Gentili,Fim da polêmica! Celso Portiolli revela armação no Passa ou Repassa | The Noite (29/11/18),166125,11716,173,0,648
The Noite com Danilo Gentili,Leite Show: Chiquinho e Lorena formam novo casal | The Noite (29/11/18),124236,11654,159,0,707
The Noite com Danilo Gentili,Monólogo: Seis meses para consertar viaduto em São Paulo | The Noite (29/11/18),30967,3154,18,0,78
The Noite com Danilo Gentili,Wanessa Camargo canta Loko | The Noite (29/11/18),17681,1060,122,0,201
The Noite com Danilo Gentili,Ratinho revela medo inusitado | The Noite (28/11/18),40064,2661,20,0,104
The Noite com Danilo Gentili,Ultraje a Rigor toca  Balada Surfbeach | The Noite (28/11/18),3274,188,6,0,17
The Noite com Danilo Gentili,Entrevista com o elenco de Exterminadores do além contra a loira do banheiro | The Noite (28/11/18,397410,29429,184,0,2105
The Noite com Danilo Gentili,Fight de piadas Jeffinho x Criss Paiva - Ep.36 | The Noite (28/11/18),164216,11693,140,0,766
The Noite com Danilo Gentili,Monólogo: Diguinho assume a apresentação do programa | The Noite (28/11/18),68504,6475,32,0,257
The Noite com Danilo Gentili,Entrevista com Axel | The Noite (27/11/18),14000,423,23,0,45
The Noite com Danilo Gentili,Entrevista com Isadora Ribeiro | The Noite (27/11/18),90210,2749,57,0,287
