name,title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
De'arra &amp; Ken 4 Life,BOYFRIEND RATES MY FASHION NOVA SWIMSUITS!!,800903,52287,553,0,3895
De'arra &amp; Ken 4 Life,24 HOURS WITH TWO BABIES!!!,1310410,92604,593,0,3784
De'arra &amp; Ken 4 Life,CRAZY BALL PIT PRANK ON BOYFRIEND!!,1259199,77970,678,0,5019
De'arra &amp; Ken 4 Life,WHAT'S IN THE BOX CHALLENGE - UNDERWATER EDITION *LIVE ANIMALS*,3071759,116643,5646,0,6896
De'arra &amp; Ken 4 Life,"""THE NUN"" SCARE PRANK ON GIRLFRIEND",2436802,145645,1210,0,10176
De'arra &amp; Ken 4 Life,24 HOURS BEING A MOM & DAD,3028507,221761,1371,0,7933
De'arra &amp; Ken 4 Life,CRAZY INDOOR DRY ICE WATERFALL!!!,1172386,66268,623,0,2857
De'arra &amp; Ken 4 Life,WORST PRANK EVER ON DE'ARRA!!!,1383645,92846,746,0,4586
De'arra &amp; Ken 4 Life,The TRUTH about where we have been...,825255,52518,582,0,5797
De'arra &amp; Ken 4 Life,EPIC SURPRISE ON GIRLFRIEND!!! *cutest reaction*,1163095,80983,465,0,5803
De'arra &amp; Ken 4 Life,KEN PREGNANT FOR 24 HOURS WITH *TWINS*,1733286,101769,877,0,6526
De'arra &amp; Ken 4 Life,PREGNANT FOR 24 HOURS WITH *TWINS*,4356328,237969,2148,0,10486
De'arra &amp; Ken 4 Life,NOT MY LEGS CHALLENGE,788907,40240,504,0,2523
De'arra &amp; Ken 4 Life,EXPOSING KEN *Shocking*,1521549,84110,2141,0,4791
De'arra &amp; Ken 4 Life,SLIME PRANK ON GIRLFRIEND!!,2769000,111912,1823,0,6022
De'arra &amp; Ken 4 Life,ANNOYING MY BOYFRIEND WHILE HE PLAYS FORTNITE (prank!!!),1179814,66686,872,0,4233
De'arra &amp; Ken 4 Life,24 HOUR HANDCUFF CHALLENGE,2480522,97281,1148,0,5241
De'arra &amp; Ken 4 Life,KEN MET MY EX-BOYFRIEND,1132416,58857,605,0,5384
De'arra &amp; Ken 4 Life,DUCT TAPE PRANK ON SLEEPING GIRLFRIEND!!! (GONE WRONG),1678166,94429,1394,0,7481
De'arra &amp; Ken 4 Life,EXPOSED... The Real Story,2474410,201442,3116,0,20074
De'arra &amp; Ken 4 Life,INSANE SPICY WINGS CHALLENGE!!!,1188520,53789,610,0,4127
De'arra &amp; Ken 4 Life,EXPOSING DE'ARRA... *SHE LIED TO ME*,1768044,106676,1793,0,9981
De'arra &amp; Ken 4 Life,I SHOULD'VE NEVER DID THIS.. (SNAKE PRANK ON GIRLFRIEND),2535198,118644,1906,0,7518
De'arra &amp; Ken 4 Life,PREGNANCY TEST RESULTS..,2310310,109746,1575,0,9004
De'arra &amp; Ken 4 Life,I PUT ICY HOT IN MY GIRLFRIENDS UNDERWEAR!!! (PRANK WAR),3731068,133652,2586,0,14261
De'arra &amp; Ken 4 Life,ANGRY GIRLFRIEND SMASHES BOYFRIENDS  *NEW* IPHONE X (prank!!!),3324907,130964,1680,0,12112
De'arra &amp; Ken 4 Life,HILARIOUS BF VS. GF UGLY CHRISTMAS SWEATER CHALLENGE!!!,608897,33547,217,0,9571
De'arra &amp; Ken 4 Life,THE CRAZIEST THING WE HAVE EVER DONE!! (JUMPING OUT OF A PLANE),646235,45803,243,0,4673
